updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
22.06.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9811,0.9951000000000001,98.11,99.51,0.43,98.81,100.0,0.9811,0.9951000000000001
22.06.2026 09:00,USA,USD/SEK,USD,SEK,1,9.5302,9.6362,9.5302,9.6362,-0.0164,9.5832,1.0,9.5302,9.6362
22.06.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9216,11.0466,10.9216,11.0466,-0.0004,10.9841,1.0,10.9216,11.0466
22.06.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4616999999999998,1.4767,146.17,147.67,-0.04,146.92,100.0,1.4616999999999998,1.4767
22.06.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.5892,12.7352,12.5892,12.7352,0.0303,12.6622,1.0,12.5892,12.7352
22.06.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.8071,11.9191,1180.71,1191.91,-1.03,1186.31,100.0,11.8071,11.9191
22.06.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.058774,0.059774,5.8774,5.9774,0.0221,5.9274,100.0,0.058774,0.059774
22.06.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.5883,2.6323,2.5883,2.6323,0.0267,2.6103,1.0,2.5883,2.6323
22.06.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.672,6.757,6.672,6.757,0.0383,6.7145,1.0,6.672,6.757
22.06.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.2534,25.6534,25.2534,25.6534,0.2584,25.4534,1.0,25.2534,25.6534
22.06.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7033,0.7333,0.7033,0.7333,-0.0249,0.7183,1.0,0.7033,0.7333
22.06.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1545,0.15990000000000001,15.45,15.99,0.01,15.72,100.0,0.1545,0.15990000000000001
22.06.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.2106,1.2346,1.2106,1.2346,0.0124,1.2226,1.0,1.2106,1.2346
22.06.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.0992,0.1036,0.0992,0.1036,0.0008,0.1014,1.0,0.0992,0.1036
22.06.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000526,0.00055,0.0526,0.055,0.0005,0.0538,100.0,0.000526,0.00055
22.06.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.07496900000000001,0.077569,7.4969,7.7569,0.0286,7.6269,100.0,0.07496900000000001,0.077569
22.06.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.2134,3.2734,3.2134,3.2734,0.0095,3.2434,1.0,3.2134,3.2734
22.06.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.713,6.803,6.713,6.803,-0.0293,6.758,1.0,6.713,6.803
22.06.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.07305299999999999,0.076053,7.3053,7.6053,0.0786,7.4553,100.0,0.07305299999999999,0.076053
22.06.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.3984999999999999,1.4284999999999999,139.85,142.85,1.09,141.35,100.0,1.3984999999999999,1.4284999999999999
22.06.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.3997,1.4297,139.97,142.97,1.09,141.47,100.0,1.3997,1.4297
22.06.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,31.0016,31.5016,31.0016,31.5016,0.2819,31.2516,1.0,31.0016,31.5016
22.06.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.0097,1.0537,100.97,105.37,0.42,103.17,100.0,1.0097,1.0537
22.06.2026 09:00,Mexiko,MXN/SEK,MXN,SEK,100,0.5463,0.5603,54.63,56.03,0.34,55.33,100.0,0.5463,0.5603
22.06.2026 09:00,Nya Zeeland,NZD/SEK,NZD,SEK,1,5.4498,5.5318,5.4498,5.5318,-0.0017,5.4908,1.0,5.4498,5.5318
22.06.2026 09:00,Oman,OMR/SEK,OMR,SEK,1,24.72,25.12,24.72,25.12,0.25,24.92,1.0,24.72,25.12
