updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
26.06.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9773999999999999,0.9914000000000001,97.74,99.14,-0.29,98.44,100.0,0.9773999999999999,0.9914000000000001
26.06.2026 09:00,USA,USD/SEK,USD,SEK,1,9.6731,9.7791,9.6731,9.7791,-0.0202,9.7261,1.0,9.6731,9.7791
26.06.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,11.0007,11.1257,11.0007,11.1257,-0.0003,11.0632,1.0,11.0007,11.1257
26.06.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4727000000000001,1.4877,147.27,148.77,0.02,148.02,100.0,1.4727000000000001,1.4877
26.06.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.7628,12.9088,12.7628,12.9088,-0.0036,12.8358,1.0,12.7628,12.9088
26.06.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.9648,12.0768,1196.48,1207.68,2.02,1202.08,100.0,11.9648,12.0768
26.06.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.059623,0.060622999999999996,5.9623,6.0623,-0.0077,6.0123,100.0,0.059623,0.060622999999999996
26.06.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.6273,2.6713,2.6273,2.6713,-0.0055,2.6493,1.0,2.6273,2.6713
26.06.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6668,6.7518,6.6668,6.7518,-0.0031,6.7093,1.0,6.6668,6.7518
26.06.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.633,26.033,25.633,26.033,-0.0502,25.833,1.0,25.633,26.033
26.06.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7062,0.7362,0.7062,0.7362,-0.0341,0.7212,1.0,0.7062,0.7362
26.06.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1562,0.1616,15.62,16.16,-0.04,15.89,100.0,0.1562,0.1616
26.06.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.2281,1.2521,1.2281,1.2521,-0.0029,1.2401,1.0,1.2281,1.2521
26.06.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.1009,0.1053,0.1009,0.1053,-0.0001,0.1031,1.0,0.1009,0.1053
26.06.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000531,0.000555,0.0531,0.0555,-0.0001,0.0543,100.0,0.000531,0.000555
26.06.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.075529,0.078129,7.5529,7.8129,0.0083,7.6829,100.0,0.075529,0.078129
26.06.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.2219,3.2819,3.2219,3.2819,-0.0193,3.2519,1.0,3.2219,3.2819
26.06.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.8096,6.8996,6.8096,6.8996,0.0082,6.8546,1.0,6.8096,6.8996
26.06.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.074136,0.077136,7.4136,7.7136,-0.0097,7.5636,100.0,0.074136,0.077136
26.06.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.4143999999999999,1.4444,141.44,144.44,-0.2,142.94,100.0,1.4143999999999999,1.4444
26.06.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.4161000000000001,1.4461000000000002,141.61,144.61,-0.18,143.11,100.0,1.4161000000000001,1.4461000000000002
26.06.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,31.4418,31.9418,31.4418,31.9418,-0.0658,31.6918,1.0,31.4418,31.9418
26.06.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.0154,1.0594,101.54,105.94,-0.1,103.74,100.0,1.0154,1.0594
26.06.2026 09:00,Mexiko,MXN/SEK,MXN,SEK,100,0.5483,0.5623,54.83,56.23,0.14,55.53,100.0,0.5483,0.5623
26.06.2026 09:00,Nya Zeeland,NZD/SEK,NZD,SEK,1,5.4493,5.5313,5.4493,5.5313,-0.006,5.4903,1.0,5.4493,5.5313
26.06.2026 09:00,Oman,OMR/SEK,OMR,SEK,1,25.1,25.5,25.1,25.5,-0.05,25.3,1.0,25.1,25.5
26.06.2026 09:00,Pakistan,PKR/SEK,PKR,SEK,1,0.0342,0.0358,0.0342,0.0358,-0.0001,0.035,1.0,0.0342,0.0358
26.06.2026 09:00,Polen,PLN/SEK,PLN,SEK,100,2.5601,2.6050999999999997,256.01,260.51,0.16,258.26,100.0,2.5601,2.6050999999999997
26.06.2026 09:00,Qatar,QAR/SEK,QAR,SEK,1,2.6509,2.6949,2.6509,2.6949,-0.0043,2.6729,1.0,2.6509,2.6949
26.06.2026 09:00,Rum‰nien,RON/SEK,RON,SEK,100,2.0911,2.1431,209.11,214.31,0.04,211.71,100.0,2.0911,2.1431
26.06.2026 09:00,Saudiarabien,SAR/SEK,SAR,SEK,1,2.5708,2.6108,2.5708,2.6108,-0.0058,2.5908,1.0,2.5708,2.6108
26.06.2026 09:00,Singapore,SGD/SEK,SGD,SEK,1,7.4619,7.5459,7.4619,7.5459,-0.008,7.5039,1.0,7.4619,7.5459
26.06.2026 09:00,Sri Lanka,LKR/SEK,LKR,SEK,100,0.0282,0.0298,2.82,2.98,-0.01,2.9,100.0,0.0282,0.0298
26.06.2026 09:00,Sydafrika,ZAR/SEK,ZAR,SEK,1,0.5764,0.6024,0.5764,0.6024,0.0013,0.5894,1.0,0.5764,0.6024
26.06.2026 09:00,Sydkorea,KRW/SEK,KRW,SEK,100,0.006234,0.006434,0.6234,0.6434,0.0001,0.6334,100.0,0.006234,0.006434
26.06.2026 09:00,Tanzania,TZS/SEK,TZS,SEK,100,0.003646,0.003786,0.3646,0.3786,-0.0029,0.3716,100.0,0.003646,0.003786
26.06.2026 09:00,Thailand,THB/SEK,THB,SEK,100,0.2878,0.2948,28.78,29.48,-0.08,29.13,100.0,0.2878,0.2948
26.06.2026 09:00,Tjeckien,CZK/SEK,CZK,SEK,100,0.4526,0.4592,45.26,45.92,-0.09,45.59,100.0,0.4526,0.4592
26.06.2026 09:00,Tunisien,TND/SEK,TND,SEK,1,3.2813,3.3813,3.2813,3.3813,-0.0119,3.3313,1.0,3.2813,3.3813
26.06.2026 09:00,Turkiet,TRY/SEK,TRY,SEK,100,0.20370000000000002,0.2137,20.37,21.37,-0.09,20.87,100.0,0.20370000000000002,0.2137
26.06.2026 09:00,Ungern,HUF/SEK,HUF,SEK,100,0.030899999999999997,0.0316,3.09,3.16,0.013,3.125,100.0,0.030899999999999997,0.0316
