scraped_at,bank,pair,base_currency,quote_currency,bid,ask,mid,spread,raw_bid,raw_ask,raw_quoted_per_units,rate_date,source_bank_label,weekend_flag
2026-08-05T14:49:03+02:00,SEB,AUD/SEK,AUD,SEK,6.6742,6.7542,6.7142,0.08,6.6742,6.7542,1,2026-08-05,Australien,0
2026-08-05T14:49:03+02:00,SEB,DKK/SEK,DKK,SEK,1.46296,1.47896,1.47096,0.016,1.46296,1.47896,1,2026-08-05,Danmark,0
2026-08-05T14:49:03+02:00,SEB,EUR/SEK,EUR,SEK,10.9255,11.0655,10.9955,0.14,10.9255,11.0655,1,2026-08-05,Euro,0
2026-08-05T14:49:03+02:00,SEB,HKD/SEK,HKD,SEK,1.2017,1.2279,1.2148,0.0262,1.2017,1.2279,1,2026-08-05,Hongkong,0
2026-08-05T14:49:03+02:00,SEB,INR/SEK,INR,SEK,0.097042,0.103243,0.100142,0.006201,0.097042,0.103243,1,2026-08-05,Indien,0
2026-08-05T14:49:03+02:00,SEB,IDR/SEK,IDR,SEK,0.000518,0.000551,0.000535,3.3e-05,0.000518,0.000551,1,2026-08-05,Indonesien,0
2026-08-05T14:49:03+02:00,SEB,ISK/SEK,ISK,SEK,0.077373,0.077713,0.077543,0.00034,0.077373,0.077713,1,2026-08-05,Island,0
2026-08-05T14:49:03+02:00,SEB,JPY/SEK,JPY,SEK,0.059927,0.060867,0.060397,0.00094,0.059927,0.060867,1,2026-08-05,Japan,0
2026-08-05T14:49:03+02:00,SEB,CAD/SEK,CAD,SEK,6.7639,6.85,6.80695,0.0861,6.7639,6.85,1,2026-08-05,Kanada,0
2026-08-05T14:49:03+02:00,SEB,CNY/SEK,CNY,SEK,1.4018,1.4218,1.4118,0.02,1.4018,1.4218,1,2026-08-05,Kina,0
2026-08-05T14:49:03+02:00,SEB,MYR/SEK,MYR,SEK,2.312122,2.342123,2.327122,0.030001,2.312122,2.342123,1,2026-08-05,Malaysia,0
2026-08-05T14:49:03+02:00,SEB,MAD/SEK,MAD,SEK,1.0059,1.0405,1.0232,0.0346,1.0059,1.0405,1,2026-08-05,Marocko,0
2026-08-05T14:49:03+02:00,SEB,MXN/SEK,MXN,SEK,0.5454,0.5595,0.55245,0.0141,0.5454,0.5595,1,2026-08-05,Mexiko,0
2026-08-05T14:49:03+02:00,SEB,NOK/SEK,NOK,SEK,0.99137,1.00437,0.99787,0.013,0.99137,1.00437,1,2026-08-05,Norge,0
2026-08-05T14:49:03+02:00,SEB,NZD/SEK,NZD,SEK,5.5501,5.6322,5.59115,0.0821,5.5501,5.6322,1,2026-08-05,Nya Zeeland,0
2026-08-05T14:49:03+02:00,SEB,PLN/SEK,PLN,SEK,2.5365,2.5765,2.5565,0.04,2.5365,2.5765,1,2026-08-05,Polen,0
2026-08-05T14:49:03+02:00,SEB,RUB/SEK,RUB,SEK,0.11572,0.1201,0.11791,0.00438,0.11572,0.1201,1,2026-08-05,Ryssland,0
2026-08-05T14:49:03+02:00,SEB,SAR/SEK,SAR,SEK,2.5045,2.5688,2.53665,0.0643,2.5045,2.5688,1,2026-08-05,Saudiarabien,0
2026-08-05T14:49:03+02:00,SEB,CHF/SEK,CHF,SEK,11.71995,11.83195,11.77595,0.112,11.71995,11.83195,1,2026-08-05,Schweiz,0
2026-08-05T14:49:03+02:00,SEB,SGD/SEK,SGD,SEK,7.3964,7.4678,7.4321,0.0714,7.3964,7.4678,1,2026-08-05,Singapore,0
2026-08-05T14:49:03+02:00,SEB,GBP/SEK,GBP,SEK,12.7605,12.9006,12.83055,0.1401,12.7605,12.9006,1,2026-08-05,Storbritannien,0
2026-08-05T14:49:03+02:00,SEB,ZAR/SEK,ZAR,SEK,0.5722,0.5902,0.5812,0.018,0.5722,0.5902,1,2026-08-05,Sydafrika,0
2026-08-05T14:49:03+02:00,SEB,KRW/SEK,KRW,SEK,0.006567,0.00674,0.006653,0.000173,0.006567,0.00674,1,2026-08-05,Sydkorea,0
2026-08-05T14:49:03+02:00,SEB,THB/SEK,THB,SEK,0.284,0.2898,0.2869,0.0058,0.284,0.2898,1,2026-08-05,Thailand,0
2026-08-05T14:49:03+02:00,SEB,CZK/SEK,CZK,SEK,0.45105,0.45765,0.45435,0.0066,0.45105,0.45765,1,2026-08-05,Tjeckien,0
2026-08-05T14:49:03+02:00,SEB,TRY/SEK,TRY,SEK,0.1657,0.2346,0.20015,0.0689,0.1657,0.2346,1,2026-08-05,Turkiet,0
2026-08-05T14:49:03+02:00,SEB,HUF/SEK,HUF,SEK,0.030046,0.030808,0.030427,0.000762,0.030046,0.030808,1,2026-08-05,Ungern,0
2026-08-05T14:49:03+02:00,SEB,USD/SEK,USD,SEK,9.4609,9.5959,9.5284,0.135,9.4609,9.5959,1,2026-08-05,USA,0
2026-08-05T14:49:03+02:00,Danske Bank,AUD/SEK,AUD,SEK,6.6656,6.754,6.7098,0.0884,6.6656,6.754,1,11:59:59,Australiensiska dollar,0
2026-08-05T14:49:03+02:00,Danske Bank,BRL/SEK,BRL,SEK,1.8064,1.9075,1.85695,0.1011,1.8064,1.9075,1,11:59:59,Brasilianska real,0
2026-08-05T14:49:03+02:00,Danske Bank,CAD/SEK,CAD,SEK,6.7266,6.8147,6.77065,0.0881,6.7266,6.8147,1,11:59:59,Kanadensiska dollar,0
2026-08-05T14:49:03+02:00,Danske Bank,CHF/SEK,CHF,SEK,11.6985,11.835,11.76675,0.1365,11.6985,11.835,1,11:59:59,Schweiziska franc,0
2026-08-05T14:49:03+02:00,Danske Bank,CNY/SEK,CNY,SEK,1.3956,1.4263,1.41095,0.0307,1.3956,1.4263,1,11:59:59,Kinesiska yuan,0
2026-08-05T14:49:03+02:00,Danske Bank,CZK/SEK,CZK,SEK,0.44938,0.45869,0.454035,0.00931,0.44938,0.45869,1,11:59:59,Tjeckiska koruna,0
2026-08-05T14:49:03+02:00,Danske Bank,DKK/SEK,DKK,SEK,1.4617,1.4783,1.47,0.0166,1.4617,1.4783,1,11:59:59,Danska kronor,0
2026-08-05T14:49:03+02:00,Danske Bank,EUR/SEK,EUR,SEK,10.9218,11.0554,10.9886,0.1336,10.9218,11.0554,1,11:59:59,Euro,0
2026-08-05T14:49:03+02:00,Danske Bank,GBP/SEK,GBP,SEK,12.7508,12.8965,12.82365,0.1457,12.7508,12.8965,1,11:59:59,Pound sterling,0
2026-08-05T14:49:03+02:00,Danske Bank,HKD/SEK,HKD,SEK,1.2018,1.2263,1.21405,0.0245,1.2018,1.2263,1,11:59:59,Hong Kong dollar,0
2026-08-05T14:49:03+02:00,Danske Bank,HUF/SEK,HUF,SEK,0.029819,0.030847,0.030333,0.001028,0.029819,0.030847,1,11:59:59,Ungerska forint,0
2026-08-05T14:49:03+02:00,Danske Bank,ILS/SEK,ILS,SEK,3.0908,3.2492,3.17,0.1584,3.0908,3.2492,1,11:59:59,Israelska new shekel,0
2026-08-05T14:49:03+02:00,Danske Bank,INR/SEK,INR,SEK,0.09677,0.10343,0.1001,0.00666,0.09677,0.10343,1,11:59:59,Indiska rupees,0
2026-08-05T14:49:03+02:00,Danske Bank,JPY/SEK,JPY,SEK,0.059846,0.060879,0.0603625,0.001033,0.059846,0.060879,1,11:59:59,Japanska yen,0
2026-08-05T14:49:03+02:00,Danske Bank,NOK/SEK,NOK,SEK,0.9927,1.0075,1.0001,0.0148,0.9927,1.0075,1,11:59:59,Norska kronor,0
2026-08-05T14:49:03+02:00,Danske Bank,NZD/SEK,NZD,SEK,5.54,5.6281,5.58405,0.0881,5.54,5.6281,1,11:59:59,Nya Zeeländska dollar,0
2026-08-05T14:49:03+02:00,Danske Bank,PLN/SEK,PLN,SEK,2.5193,2.5811,2.5502,0.0618,2.5193,2.5811,1,11:59:59,Polska zloty,0
2026-08-05T14:49:03+02:00,Danske Bank,SGD/SEK,SGD,SEK,7.3858,7.4691,7.42745,0.0833,7.3858,7.4691,1,11:59:59,Singapore dollar,0
2026-08-05T14:49:03+02:00,Danske Bank,THB/SEK,THB,SEK,0.28018,0.29338,0.28678,0.0132,0.28018,0.29338,1,11:59:59,Thailändska baht,0
2026-08-05T14:49:03+02:00,Danske Bank,TRY/SEK,TRY,SEK,0.1821,0.2182,0.20015,0.0361,0.1821,0.2182,1,11:59:59,Turkiska lira,0
2026-08-05T14:49:03+02:00,Danske Bank,USD/SEK,USD,SEK,9.4558,9.5891,9.52245,0.1333,9.4558,9.5891,1,11:59:59,Amerikanska dollar,0
2026-08-05T14:49:03+02:00,Danske Bank,ZAR/SEK,ZAR,SEK,0.57036,0.59075,0.580555,0.02039,0.57036,0.59075,1,11:59:59,Sydafrikanska rand,0
2026-08-05T14:49:03+02:00,Handelsbanken,EUR/SEK,EUR,SEK,,,10.954,,10.9525,10.9555,1,,EUR/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,USD/SEK,USD,SEK,,,9.4831,,9.4817,9.4846,1,,USD/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,GBP/SEK,GBP,SEK,,,12.7762,,12.7712,12.7812,1,,GBP/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,JPY/SEK,JPY,SEK,,,6.017,,6.012,6.022,1,,JPY/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,CHF/SEK,CHF,SEK,,,11.7174,,11.7124,11.7224,1,,CHF/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,NOK/SEK,NOK,SEK,,,0.9982,,0.9977,0.9987,1,,NOK/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,DKK/SEK,DKK,SEK,,,1.4648,,1.4643,1.4653,1,,DKK/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,CAD/SEK,CAD,SEK,,,6.747,,6.742,6.752,1,,CAD/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,AUD/SEK,AUD,SEK,,,6.6829,,6.6824,6.6834,1,,AUD/SEK Spot,0
2026-08-05T14:49:03+02:00,Handelsbanken,NZD/SEK,NZD,SEK,,,5.5673,,5.5668,5.5678,1,,NZD/SEK Spot,0
2026-08-05T14:49:03+02:00,Swedbank,AUD/SEK,AUD,SEK,6.6411,6.7395,6.6903,0.0984,6.6411,6.7395,1,2026-08-05,Australien,0
2026-08-05T14:49:03+02:00,Swedbank,DKK/SEK,DKK,SEK,1.456,1.4775,1.46675,0.0215,1.456,1.4775,1,2026-08-05,Danmark,0
2026-08-05T14:49:03+02:00,Swedbank,EUR/SEK,EUR,SEK,10.8839,11.0445,10.9642,0.1606,10.8839,11.0445,1,2026-08-05,Euro,0
2026-08-05T14:49:03+02:00,Swedbank,HKD/SEK,HKD,SEK,1.1948,1.2253,1.21005,0.0305,1.1948,1.2253,1,2026-08-05,Hong Kong,0
2026-08-05T14:49:03+02:00,Swedbank,INR/SEK,INR,SEK,0.0972,0.1023,0.09975,0.0051,0.0972,0.1023,1,2026-08-05,Indien,0
2026-08-05T14:49:03+02:00,Swedbank,JPY/SEK,JPY,SEK,0.0598,0.0607,0.06025,0.0009,0.0598,0.0607,1,2026-08-05,Japan,0
2026-08-05T14:49:03+02:00,Swedbank,CAD/SEK,CAD,SEK,6.7048,6.8042,6.7545,0.0994,6.7048,6.8042,1,2026-08-05,Kanada,0
2026-08-05T14:49:03+02:00,Swedbank,CNY/SEK,CNY,SEK,1.3868,1.425,1.4059,0.0382,1.3868,1.425,1,2026-08-05,Kina,0
2026-08-05T14:49:03+02:00,Swedbank,MXN/SEK,MXN,SEK,0.5442,0.5582,0.5512,0.014,0.5442,0.5582,1,2026-08-05,Mexiko,0
2026-08-05T14:49:03+02:00,Swedbank,NOK/SEK,NOK,SEK,0.9903,1.005,0.99765,0.0147,0.9903,1.005,1,2026-08-05,Norge,0
2026-08-05T14:49:03+02:00,Swedbank,NZD/SEK,NZD,SEK,5.5291,5.6117,5.5704,0.0826,5.5291,5.6117,1,2026-08-05,Nya Zeeland,0
2026-08-05T14:49:03+02:00,Swedbank,PLN/SEK,PLN,SEK,2.527,2.5652,2.5461,0.0382,2.527,2.5652,1,2026-08-05,Polen,0
2026-08-05T14:49:03+02:00,Swedbank,CHF/SEK,CHF,SEK,11.6512,11.8237,11.73745,0.1725,11.6512,11.8237,1,2026-08-05,Schweiz,0
2026-08-05T14:49:03+02:00,Swedbank,SGD/SEK,SGD,SEK,7.3511,7.4603,7.4057,0.1092,7.3511,7.4603,1,2026-08-05,Singapore,0
2026-08-05T14:49:03+02:00,Swedbank,GBP/SEK,GBP,SEK,12.6985,12.8869,12.7927,0.1884,12.6985,12.8869,1,2026-08-05,Storbritannien,0
2026-08-05T14:49:03+02:00,Swedbank,ZAR/SEK,ZAR,SEK,0.5728,0.5876,0.5802,0.0148,0.5728,0.5876,1,2026-08-05,Sydafrika,0
2026-08-05T14:49:03+02:00,Swedbank,THB/SEK,THB,SEK,0.2826,0.2902,0.2864,0.0076,0.2826,0.2902,1,2026-08-05,Thailand,0
2026-08-05T14:49:03+02:00,Swedbank,CZK/SEK,CZK,SEK,0.4497,0.4565,0.4531,0.0068,0.4497,0.4565,1,2026-08-05,Tjeckien,0
2026-08-05T14:49:03+02:00,Swedbank,TRY/SEK,TRY,SEK,0.1967,0.2019,0.1993,0.0052,0.1967,0.2019,1,2026-08-05,Turkiet,0
2026-08-05T14:49:03+02:00,Swedbank,HUF/SEK,HUF,SEK,0.0299,0.0307,0.0303,0.0008,0.0299,0.0307,1,2026-08-05,Ungern,0
2026-08-05T14:49:03+02:00,Swedbank,USD/SEK,USD,SEK,9.4209,9.5602,9.49055,0.1393,9.4209,9.5602,1,2026-08-05,USA,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),AUD/SEK,AUD,SEK,6.6411,6.7395,6.6903,0.0984,6.6411,6.7395,1,2026-08-05,Australien,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),DKK/SEK,DKK,SEK,1.456,1.4775,1.46675,0.0215,1.456,1.4775,1,2026-08-05,Danmark,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),EUR/SEK,EUR,SEK,10.8839,11.0445,10.9642,0.1606,10.8839,11.0445,1,2026-08-05,Euro,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),HKD/SEK,HKD,SEK,1.1948,1.2253,1.21005,0.0305,1.1948,1.2253,1,2026-08-05,Hong Kong,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),INR/SEK,INR,SEK,0.0972,0.1023,0.09975,0.0051,0.0972,0.1023,1,2026-08-05,Indien,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),JPY/SEK,JPY,SEK,0.0598,0.0607,0.06025,0.0009,0.0598,0.0607,1,2026-08-05,Japan,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),CAD/SEK,CAD,SEK,6.7048,6.8042,6.7545,0.0994,6.7048,6.8042,1,2026-08-05,Kanada,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),CNY/SEK,CNY,SEK,1.3868,1.425,1.4059,0.0382,1.3868,1.425,1,2026-08-05,Kina,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),MXN/SEK,MXN,SEK,0.5442,0.5582,0.5512,0.014,0.5442,0.5582,1,2026-08-05,Mexiko,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),NOK/SEK,NOK,SEK,0.9903,1.005,0.99765,0.0147,0.9903,1.005,1,2026-08-05,Norge,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),NZD/SEK,NZD,SEK,5.5291,5.6117,5.5704,0.0826,5.5291,5.6117,1,2026-08-05,Nya Zeeland,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),PLN/SEK,PLN,SEK,2.527,2.5652,2.5461,0.0382,2.527,2.5652,1,2026-08-05,Polen,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),CHF/SEK,CHF,SEK,11.6512,11.8237,11.73745,0.1725,11.6512,11.8237,1,2026-08-05,Schweiz,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),SGD/SEK,SGD,SEK,7.3511,7.4603,7.4057,0.1092,7.3511,7.4603,1,2026-08-05,Singapore,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),GBP/SEK,GBP,SEK,12.6985,12.8869,12.7927,0.1884,12.6985,12.8869,1,2026-08-05,Storbritannien,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),ZAR/SEK,ZAR,SEK,0.5728,0.5876,0.5802,0.0148,0.5728,0.5876,1,2026-08-05,Sydafrika,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),THB/SEK,THB,SEK,0.2826,0.2902,0.2864,0.0076,0.2826,0.2902,1,2026-08-05,Thailand,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),CZK/SEK,CZK,SEK,0.4497,0.4565,0.4531,0.0068,0.4497,0.4565,1,2026-08-05,Tjeckien,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),TRY/SEK,TRY,SEK,0.1967,0.2019,0.1993,0.0052,0.1967,0.2019,1,2026-08-05,Turkiet,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),HUF/SEK,HUF,SEK,0.0299,0.0307,0.0303,0.0008,0.0299,0.0307,1,2026-08-05,Ungern,0
2026-08-05T14:49:03+02:00,Swedbank (Privat),USD/SEK,USD,SEK,9.4209,9.5602,9.49055,0.1393,9.4209,9.5602,1,2026-08-05,USA,0
2026-08-06T09:29:21+02:00,DNB,NOK/SEK,NOK,SEK,0.9882,1.0022,0.9952,0.014,98.82,100.22,100,2026-08-06,Norge,0
2026-08-06T09:29:21+02:00,DNB,USD/SEK,USD,SEK,9.4339,9.5399,9.4869,0.106,9.4339,9.5399,1,2026-08-06,USA,0
2026-08-06T09:29:21+02:00,DNB,EUR/SEK,EUR,SEK,10.8915,11.0165,10.954,0.125,10.8915,11.0165,1,2026-08-06,Europeiska unionen,0
2026-08-06T09:29:21+02:00,DNB,DKK/SEK,DKK,SEK,1.4580000000000002,1.473,1.4655,0.015,145.8,147.3,100,2026-08-06,Danmark,0
2026-08-06T09:29:21+02:00,DNB,GBP/SEK,GBP,SEK,12.6989,12.8449,12.7719,0.146,12.6989,12.8449,1,2026-08-06,Storbritannien,0
2026-08-06T09:29:21+02:00,DNB,CHF/SEK,CHF,SEK,11.6796,11.7916,11.7356,0.112,1167.96,1179.16,100,2026-08-06,Schweiz,0
2026-08-06T09:29:21+02:00,DNB,JPY/SEK,JPY,SEK,0.05961,0.06061,0.06011,0.001,5.961,6.061,100,2026-08-06,Japan,0
2026-08-06T09:29:21+02:00,DNB,AED/SEK,AED,SEK,2.5619,2.6059,2.5839,0.044,2.5619,2.6059,1,2026-08-06,Arabemirater,0
2026-08-06T09:29:21+02:00,DNB,AUD/SEK,AUD,SEK,6.6382,6.7232,6.6807,0.085,6.6382,6.7232,1,2026-08-06,Australien,0
2026-08-06T09:29:21+02:00,DNB,BHD/SEK,BHD,SEK,24.9943,25.3943,25.1943,0.4,24.9943,25.3943,1,2026-08-06,Bahrain,0
2026-08-06T09:29:21+02:00,DNB,BWP/SEK,BWP,SEK,0.7255,0.7555,0.7405,0.03,0.7255,0.7555,1,2026-08-06,Botswana,0
2026-08-06T09:29:21+02:00,DNB,PHP/SEK,PHP,SEK,0.1537,0.1591,0.1564,0.0054,15.37,15.91,100,2026-08-06,Filippinerna,0
2026-08-06T09:29:21+02:00,DNB,HKD/SEK,HKD,SEK,1.1976,1.2216,1.2096,0.024,1.1976,1.2216,1,2026-08-06,Hong Kong,0
2026-08-06T09:29:21+02:00,DNB,INR/SEK,INR,SEK,0.0975,0.1019,0.0997,0.0044,0.0975,0.1019,1,2026-08-06,Indien,0
2026-08-06T09:29:21+02:00,DNB,IDR/SEK,IDR,SEK,0.000518,0.000542,0.00053,2.4e-05,0.0518,0.0542,100,2026-08-06,Indonesien,0
2026-08-06T09:29:21+02:00,DNB,ISK/SEK,ISK,SEK,0.07626000000000001,0.07886,0.07756,0.0026,7.626,7.886,100,2026-08-06,Island,0
2026-08-06T09:29:21+02:00,DNB,ILS/SEK,ILS,SEK,3.1181,3.1781,3.1481,0.06,3.1181,3.1781,1,2026-08-06,Israel,0
2026-08-06T09:29:21+02:00,DNB,CAD/SEK,CAD,SEK,6.7255,6.8155,6.7705,0.09,6.7255,6.8155,1,2026-08-06,Kanada,0
2026-08-06T09:29:21+02:00,DNB,KES/SEK,KES,SEK,0.07233200000000001,0.075332,0.073832,0.003,7.2332,7.5332,100,2026-08-06,Kenya,0
2026-08-06T09:29:21+02:00,DNB,CNH/SEK,CNH,SEK,1.3906,1.4206,1.4056,0.03,139.06,142.06,100,2026-08-06,Kina,0
2026-08-06T09:29:21+02:00,DNB,CNY/SEK,CNY,SEK,1.3915,1.4215,1.4065,0.03,139.15,142.15,100,2026-08-06,Kina,0
2026-08-06T09:29:21+02:00,DNB,KWD/SEK,KWD,SEK,30.7432,31.2432,30.9932,0.5,30.7432,31.2432,1,2026-08-06,Kuwait,0
2026-08-06T09:29:21+02:00,DNB,MAD/SEK,MAD,SEK,0.9998999999999999,1.0439,1.0219,0.044,99.99,104.39,100,2026-08-06,Marocko,0
2026-08-06T09:29:21+02:00,DNB,MXN/SEK,MXN,SEK,0.5432,0.5572,0.5502,0.014,54.32,55.72,100,2026-08-06,Mexiko,0
2026-08-06T09:29:21+02:00,DNB,NZD/SEK,NZD,SEK,5.5299,5.6119,5.5709,0.082,5.5299,5.6119,1,2026-08-06,Nya Zeeland,0
2026-08-06T09:29:21+02:00,DNB,OMR/SEK,OMR,SEK,24.47,24.87,24.67,0.4,24.47,24.87,1,2026-08-06,Oman,0
2026-08-06T09:29:21+02:00,DNB,PKR/SEK,PKR,SEK,0.0334,0.035,0.0342,0.0016,0.0334,0.035,1,2026-08-06,Pakistan,0
2026-08-06T09:29:21+02:00,DNB,PLN/SEK,PLN,SEK,2.5248,2.5698000000000003,2.5473,0.045,252.48,256.98,100,2026-08-06,Polen,0
2026-08-06T09:29:21+02:00,DNB,QAR/SEK,QAR,SEK,2.5823,2.6263,2.6043,0.044,2.5823,2.6263,1,2026-08-06,Qatar,0
2026-08-06T09:29:21+02:00,DNB,RON/SEK,RON,SEK,2.0662000000000003,2.1182,2.0922,0.052,206.62,211.82,100,2026-08-06,Rum‰nien,0
2026-08-06T09:29:21+02:00,DNB,SAR/SEK,SAR,SEK,2.5065,2.5465,2.5265,0.04,2.5065,2.5465,1,2026-08-06,Saudiarabien,0
2026-08-06T09:29:21+02:00,DNB,SGD/SEK,SGD,SEK,7.3588,7.4428,7.4008,0.084,7.3588,7.4428,1,2026-08-06,Singapore,0
2026-08-06T09:29:21+02:00,DNB,LKR/SEK,LKR,SEK,0.0276,0.0292,0.0284,0.0016,2.76,2.92,100,2026-08-06,Sri Lanka,0
2026-08-06T09:29:21+02:00,DNB,ZAR/SEK,ZAR,SEK,0.5679,0.5939,0.5809,0.026,0.5679,0.5939,1,2026-08-06,Sydafrika,0
2026-08-06T09:29:21+02:00,DNB,KRW/SEK,KRW,SEK,0.006562,0.006762000000000001,0.006662,0.0002,0.6562,0.6762,100,2026-08-06,Sydkorea,0
2026-08-06T09:29:21+02:00,DNB,TZS/SEK,TZS,SEK,0.003545,0.003685,0.003615,0.00014,0.3545,0.3685,100,2026-08-06,Tanzania,0
2026-08-06T09:29:21+02:00,DNB,THB/SEK,THB,SEK,0.28350000000000003,0.2905,0.287,0.007,28.35,29.05,100,2026-08-06,Thailand,0
2026-08-06T09:29:21+02:00,DNB,CZK/SEK,CZK,SEK,0.4493,0.4559,0.4526,0.0066,44.93,45.59,100,2026-08-06,Tjeckien,0
2026-08-06T09:29:21+02:00,DNB,TND/SEK,TND,SEK,3.2278,3.3278,3.2778,0.1,3.2278,3.3278,1,2026-08-06,Tunisien,0
2026-08-06T09:29:21+02:00,DNB,TRY/SEK,TRY,SEK,0.19440000000000002,0.20440000000000003,0.1994,0.01,19.44,20.44,100,2026-08-06,Turkiet,0
2026-08-06T09:29:21+02:00,DNB,HUF/SEK,HUF,SEK,0.029865,0.030565000000000002,0.030215,0.0007,2.9865,3.0565,100,2026-08-06,Ungern,0
2026-08-06T09:29:21+02:00,Nordea,AED/SEK,AED,SEK,2.5472,2.6173,2.58225,0.0701,2.5472,2.6173,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,AUD/SEK,AUD,SEK,6.6136,6.745,6.6793,0.1314,6.6136,6.745,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,BDT/SEK,BDT,SEK,0.074099,0.079172,0.076635,0.005073,0.074099,0.079172,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,BHD/SEK,BHD,SEK,24.81,25.4991,25.15455,0.6891,24.81,25.4991,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,CAD/SEK,CAD,SEK,6.7021,6.8352,6.76865,0.1331,6.7021,6.8352,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,CHF/SEK,CHF,SEK,11.6196,11.8505,11.73505,0.2309,11.6196,11.8505,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,CNH/SEK,CNH,SEK,1.3862,1.4243,1.40525,0.0381,1.3862,1.4243,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,CNY/SEK,CNY,SEK,1.37675,1.43366,1.405205,0.05691,1.37675,1.43366,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,CZK/SEK,CZK,SEK,0.44797,0.45704,0.452505,0.00907,0.44797,0.45704,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,DKK/SEK,DKK,SEK,1.4504,1.47921,1.464805,0.02881,1.4504,1.47921,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,EGP/SEK,EGP,SEK,0.1845,0.1963,0.1904,0.0118,0.1845,0.1963,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,EUR/SEK,EUR,SEK,10.8437,11.0593,10.9515,0.2156,10.8437,11.0593,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,GBP/SEK,GBP,SEK,12.6404,12.8914,12.7659,0.251,12.6404,12.8914,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,GIP/SEK,GIP,SEK,12.632881,12.898444,12.765662,0.265563,12.632881,12.898444,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,HKD/SEK,HKD,SEK,1.1928,1.22561,1.209205,0.03281,1.1928,1.22561,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,HUF/SEK,HUF,SEK,0.029899,0.030506,0.030203,0.000607,0.029899,0.030506,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,IDR/SEK,IDR,SEK,0.0005185,0.00054,0.000529,2.2e-05,0.0005185,0.00054,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,ILS/SEK,ILS,SEK,3.1011,3.1878,3.14445,0.0867,3.1011,3.1878,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,INR/SEK,INR,SEK,0.09761,0.10162,0.099615,0.00401,0.09761,0.10162,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,ISK/SEK,ISK,SEK,0.0756,0.0789,0.07725,0.0033,0.0756,0.0789,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,JPY/SEK,JPY,SEK,0.059507,0.060687,0.060097,0.00118,0.059507,0.060687,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,KES/SEK,KES,SEK,0.0718,0.0749,0.07335,0.0031,0.0718,0.0749,1,2026-08-06,,0
2026-08-06T09:29:21+02:00,Nordea,KRW/SEK,KRW,SEK,0.006526,0.006768,0.006647,0.000242,0.006526,0.006768,1,2026-08-06,,0
