pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
ISK/SEK,ISK,SEK,1,0.0739,0.077,0.077,0.0739,2026-06-17T10:48:12.478354Z,2026-06-17T10:48:12.478354Z
JPY/SEK,JPY,SEK,1,0.058012,0.05916,0.05916,0.058012,2026-06-17T10:48:12.499220Z,2026-06-17T10:48:12.499220Z
KES/SEK,KES,SEK,1,0.0709,0.074,0.074,0.0709,2026-06-17T10:48:12.481560Z,2026-06-17T10:48:12.481560Z
KRW/SEK,KRW,SEK,1,0.006079,0.006304,0.006304,0.006079,2026-06-17T10:48:12.502961Z,2026-06-17T10:48:12.502961Z
KWD/SEK,KWD,SEK,1,30.0682,30.9439,30.9439,30.0682,2026-06-17T10:48:12.499426Z,2026-06-17T10:48:12.499426Z
KZT/SEK,KZT,SEK,1,0.018799,0.019573,0.019573,0.018799,2026-06-17T10:48:12.525413Z,2026-06-17T10:48:12.525413Z
LKR/SEK,LKR,SEK,1,0.027281,0.028991,0.028991,0.027281,2026-06-17T10:48:12.478997Z,2026-06-17T10:48:12.478997Z
MAD/SEK,MAD,SEK,1,0.9953,1.0366,1.0366,0.9953,2026-06-17T10:48:12.524405Z,2026-06-17T10:48:12.524405Z
MXN/SEK,MXN,SEK,1,0.53785,0.55266,0.55266,0.53785,2026-06-17T10:48:12.522572Z,2026-06-17T10:48:12.522572Z
MYR/SEK,MYR,SEK,1,2.2838,2.3356,2.3356,2.2838,2026-06-17T10:48:12.498657Z,2026-06-17T10:48:12.498657Z
NOK/SEK,NOK,SEK,1,0.97927,0.99871,0.99871,0.97927,2026-06-17T10:48:12.522579Z,2026-06-17T10:48:12.522579Z
NZD/SEK,NZD,SEK,1,5.4028,5.5101,5.5101,5.4028,2026-06-17T10:48:12.523444Z,2026-06-17T10:48:12.523444Z
PEN/SEK,PEN,SEK,1,2.717417,2.832415,2.832415,2.717417,2026-06-17T10:48:12.480004Z,2026-06-17T10:48:12.480004Z
PHP/SEK,PHP,SEK,1,0.1523,0.1586,0.1586,0.1523,2026-06-17T10:48:12.481020Z,2026-06-17T10:48:12.481020Z
PKR/SEK,PKR,SEK,1,0.0327,0.0348,0.0348,0.0327,2026-06-17T10:48:12.518962Z,2026-06-17T10:48:12.518962Z
PLN/SEK,PLN,SEK,1,2.54241,2.59302,2.59302,2.54241,2026-06-17T10:48:12.479969Z,2026-06-17T10:48:12.479969Z
QAR/SEK,QAR,SEK,1,2.5229,2.6265,2.6265,2.5229,2026-06-17T10:48:12.501806Z,2026-06-17T10:48:12.501806Z
RON/SEK,RON,SEK,1,2.0602,2.1016,2.1016,2.0602,2026-06-17T10:48:12.500867Z,2026-06-17T10:48:12.500867Z
RSD/SEK,RSD,SEK,1,0.090801,0.094704,0.094704,0.090801,2026-06-17T10:48:12.526322Z,2026-06-17T10:48:12.526322Z
SAR/SEK,SAR,SEK,1,2.4672,2.5352,2.5352,2.4672,2026-06-17T10:48:12.519783Z,2026-06-17T10:48:12.519783Z
SGD/SEK,SGD,SEK,1,7.2445,7.388,7.388,7.2445,2026-06-17T10:48:12.501673Z,2026-06-17T10:48:12.501673Z
THB/SEK,THB,SEK,1,0.28409,0.29191,0.29191,0.28409,2026-06-17T10:48:12.524338Z,2026-06-17T10:48:12.524338Z
TND/SEK,TND,SEK,1,3.1424,3.2824,3.2824,3.1424,2026-06-17T10:48:12.500034Z,2026-06-17T10:48:12.500034Z
TRY/SEK,TRY,SEK,1,0.198,0.2061,0.2061,0.198,2026-06-17T10:48:12.507678Z,2026-06-17T10:48:12.507678Z
USD/SEK,USD,SEK,1,9.2948,9.4786,9.4786,9.2948,2026-06-17T10:48:12.523435Z,2026-06-17T10:48:12.523435Z
ZAR/SEK,ZAR,SEK,1,0.57285,0.58489,0.58489,0.57285,2026-06-17T10:48:12.472797Z,2026-06-17T10:48:12.472797Z
