pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.6064,2.6849,2.6849,2.6064,2026-07-24T23:09:47.745162Z,2026-07-24T23:09:47.745162Z
AUD/SEK,AUD,SEK,1,6.6405,6.9049,6.9049,6.6405,2026-07-24T23:09:47.587948Z,2026-07-24T23:09:47.587948Z
BDT/SEK,BDT,SEK,1,0.075974,0.081729,0.081729,0.075974,2026-07-24T23:09:47.435626Z,2026-07-24T23:09:47.435626Z
BHD/SEK,BHD,SEK,1,25.3885,26.1528,26.1528,25.3885,2026-07-24T23:09:47.746286Z,2026-07-24T23:09:47.746286Z
CAD/SEK,CAD,SEK,1,6.8044,6.9888,6.9888,6.8044,2026-07-24T23:09:47.502509Z,2026-07-24T23:09:47.502509Z
CHF/SEK,CHF,SEK,1,11.7409,12.0114,12.0114,11.7409,2026-07-24T23:09:47.743590Z,2026-07-24T23:09:47.743590Z
CNH/SEK,CNH,SEK,1,1.4126,1.4568,1.4568,1.4126,2026-07-24T23:09:47.707914Z,2026-07-24T23:09:47.707914Z
CNY/SEK,CNY,SEK,1,1.40374,1.46564,1.46564,1.40374,2026-07-24T23:09:47.786689Z,2026-07-24T23:09:47.786689Z
CZK/SEK,CZK,SEK,1,0.45086,0.46443,0.46443,0.45086,2026-07-24T23:09:47.783755Z,2026-07-24T23:09:47.783755Z
DKK/SEK,DKK,SEK,1,1.46149,1.4944,1.4944,1.46149,2026-07-24T23:09:47.785950Z,2026-07-24T23:09:47.785950Z
EGP/SEK,EGP,SEK,1,0.1832,0.1953,0.1953,0.1832,2026-07-24T23:09:47.461155Z,2026-07-24T23:09:47.461155Z
EUR/SEK,EUR,SEK,1,10.9262,11.1703,11.1703,10.9262,2026-07-24T22:23:00.084074Z,2026-07-24T22:23:00.084074Z
GBP/SEK,GBP,SEK,1,12.7625,13.1209,13.1209,12.7625,2026-07-24T23:09:47.407617Z,2026-07-24T23:09:47.407617Z
GIP/SEK,GIP,SEK,1,12.78426,13.111087,13.111087,12.78426,2026-07-24T23:09:47.592352Z,2026-07-24T23:09:47.592352Z
HKD/SEK,HKD,SEK,1,1.2206,1.25752,1.25752,1.2206,2026-07-24T23:09:47.783881Z,2026-07-24T23:09:47.783881Z
HUF/SEK,HUF,SEK,1,0.03006,0.031141,0.031141,0.03006,2026-07-24T23:09:47.431728Z,2026-07-24T23:09:47.431728Z
IDR/SEK,IDR,SEK,1,0.0005298,0.0005533,0.0005533,0.0005298,2026-07-24T23:09:47.409743Z,2026-07-24T23:09:47.409743Z
ILS/SEK,ILS,SEK,1,3.1073,3.2581,3.2581,3.1073,2026-07-24T23:09:47.402103Z,2026-07-24T23:09:47.402103Z
