pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
HKD/SEK,HKD,SEK,1,1.19824,1.23118,1.23118,1.19824,2026-07-31T09:19:56.499801Z,2026-07-31T09:19:56.499801Z
HUF/SEK,HUF,SEK,1,0.029861,0.030471,0.030471,0.029861,2026-07-31T09:19:46.381152Z,2026-07-31T09:19:46.381152Z
IDR/SEK,IDR,SEK,1,0.0005183,0.0005401,0.0005401,0.0005183,2026-07-31T09:19:46.391793Z,2026-07-31T09:19:46.391793Z
ILS/SEK,ILS,SEK,1,3.0818,3.1676,3.1676,3.0818,2026-07-31T09:19:46.377887Z,2026-07-31T09:19:46.377887Z
INR/SEK,INR,SEK,1,0.09782,0.10184,0.10184,0.09782,2026-07-31T09:19:46.387716Z,2026-07-31T09:19:46.387716Z
ISK/SEK,ISK,SEK,1,0.0753,0.0785,0.0785,0.0753,2026-07-31T09:19:56.499836Z,2026-07-31T09:19:56.499836Z
JPY/SEK,JPY,SEK,1,0.059123,0.060308,0.060308,0.059123,2026-07-31T09:19:56.504503Z,2026-07-31T09:19:56.504503Z
KES/SEK,KES,SEK,1,0.0721,0.0752,0.0752,0.0721,2026-07-31T09:19:46.379386Z,2026-07-31T09:19:46.379386Z
KRW/SEK,KRW,SEK,1,0.006531,0.006773,0.006773,0.006531,2026-07-31T09:19:46.387379Z,2026-07-31T09:19:46.387379Z
KWD/SEK,KWD,SEK,1,30.3182,31.2423,31.2423,30.3182,2026-07-31T09:19:46.387049Z,2026-07-31T09:19:46.387049Z
KZT/SEK,KZT,SEK,1,0.019704,0.02052,0.02052,0.019704,2026-07-31T09:19:46.392457Z,2026-07-31T09:19:46.392457Z
LKR/SEK,LKR,SEK,1,0.027529,0.029255,0.029255,0.027529,2026-07-31T09:19:56.501130Z,2026-07-31T09:19:56.501130Z
MAD/SEK,MAD,SEK,1,1.0003,1.0419,1.0419,1.0003,2026-07-31T09:19:46.387148Z,2026-07-31T09:19:46.387148Z
MXN/SEK,MXN,SEK,1,0.54236,0.5573,0.5573,0.54236,2026-07-31T09:19:56.506581Z,2026-07-31T09:19:56.506581Z
MYR/SEK,MYR,SEK,1,2.307,2.3582,2.3582,2.307,2026-07-31T09:19:46.383683Z,2026-07-31T09:19:46.383683Z
NOK/SEK,NOK,SEK,1,0.98985,1.00975,1.00975,0.98985,2026-07-31T09:19:56.509226Z,2026-07-31T09:19:56.509226Z
NZD/SEK,NZD,SEK,1,5.547,5.6573,5.6573,5.547,2026-07-31T09:19:46.395080Z,2026-07-31T09:19:46.395080Z
PEN/SEK,PEN,SEK,1,2.748978,2.863002,2.863002,2.748978,2026-07-31T09:19:46.622895Z,2026-07-31T09:19:46.622895Z
PHP/SEK,PHP,SEK,1,0.1524,0.1587,0.1587,0.1524,2026-07-31T09:19:46.378902Z,2026-07-31T09:19:46.378902Z
PKR/SEK,PKR,SEK,1,0.0332,0.0353,0.0353,0.0332,2026-07-31T09:19:46.390017Z,2026-07-31T09:19:46.390017Z
PLN/SEK,PLN,SEK,1,2.51889,2.56901,2.56901,2.51889,2026-07-31T09:19:46.380564Z,2026-07-31T09:19:46.380564Z
QAR/SEK,QAR,SEK,1,2.5607,2.6659,2.6659,2.5607,2026-07-31T09:19:46.629524Z,2026-07-31T09:19:46.629524Z
RON/SEK,RON,SEK,1,2.0704,2.1123,2.1123,2.0704,2026-07-31T09:19:56.504933Z,2026-07-31T09:19:56.504933Z
RSD/SEK,RSD,SEK,1,0.091493,0.095413,0.095413,0.091493,2026-07-31T09:19:46.394297Z,2026-07-31T09:19:46.394297Z
SAR/SEK,SAR,SEK,1,2.5019,2.5716,2.5716,2.5019,2026-07-31T09:19:56.506663Z,2026-07-31T09:19:56.506663Z
SGD/SEK,SGD,SEK,1,7.3595,7.5063,7.5063,7.3595,2026-07-31T09:19:46.387149Z,2026-07-31T09:19:46.387149Z
THB/SEK,THB,SEK,1,0.28152,0.28928,0.28928,0.28152,2026-07-31T09:19:56.509600Z,2026-07-31T09:19:56.509600Z
TND/SEK,TND,SEK,1,3.1658,3.3083,3.3083,3.1658,2026-07-31T09:19:56.503761Z,2026-07-31T09:19:56.503761Z
TRY/SEK,TRY,SEK,1,0.1963,0.2044,0.2044,0.1963,2026-07-31T09:19:56.508857Z,2026-07-31T09:19:56.508857Z
USD/SEK,USD,SEK,1,9.4328,9.6196,9.6196,9.4328,2026-07-31T09:19:46.393543Z,2026-07-31T09:19:46.393543Z
ZAR/SEK,ZAR,SEK,1,0.57092,0.58294,0.58294,0.57092,2026-07-31T09:19:56.500741Z,2026-07-31T09:19:56.500741Z
