pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
IDR/SEK,IDR,SEK,1,0.0005225,0.0005442,0.0005442,0.0005225,2026-07-30T09:02:36.545313Z,2026-07-30T09:02:36.545313Z
ILS/SEK,ILS,SEK,1,3.0796,3.1654,3.1654,3.0796,2026-07-30T09:02:36.484667Z,2026-07-30T09:02:36.484667Z
INR/SEK,INR,SEK,1,0.09876,0.1028,0.1028,0.09876,2026-07-30T09:02:36.510784Z,2026-07-30T09:02:36.510784Z
ISK/SEK,ISK,SEK,1,0.0758,0.0791,0.0791,0.0758,2026-07-30T09:02:36.487065Z,2026-07-30T09:02:36.487065Z
JPY/SEK,JPY,SEK,1,0.058376,0.059531,0.059531,0.058376,2026-07-30T09:02:36.552202Z,2026-07-30T09:02:36.552202Z
KES/SEK,KES,SEK,1,0.073,0.0761,0.0761,0.073,2026-07-30T09:02:36.472403Z,2026-07-30T09:02:36.472403Z
KRW/SEK,KRW,SEK,1,0.006585,0.006829,0.006829,0.006585,2026-07-30T09:02:36.508691Z,2026-07-30T09:02:36.508691Z
KWD/SEK,KWD,SEK,1,30.6195,31.5197,31.5197,30.6195,2026-07-30T09:02:36.537816Z,2026-07-30T09:02:36.537816Z
KZT/SEK,KZT,SEK,1,0.019862,0.020683,0.020683,0.019862,2026-07-30T09:02:36.535503Z,2026-07-30T09:02:36.535503Z
LKR/SEK,LKR,SEK,1,0.027872,0.029612,0.029612,0.027872,2026-07-30T09:02:36.491200Z,2026-07-30T09:02:36.491200Z
MAD/SEK,MAD,SEK,1,1.0077,1.0505,1.0505,1.0077,2026-07-30T09:02:36.523887Z,2026-07-30T09:02:36.523887Z
MXN/SEK,MXN,SEK,1,0.54602,0.56105,0.56105,0.54602,2026-07-30T09:02:36.538640Z,2026-07-30T09:02:36.538640Z
MYR/SEK,MYR,SEK,1,2.3308,2.3818,2.3818,2.3308,2026-07-30T09:02:36.504619Z,2026-07-30T09:02:36.504619Z
NOK/SEK,NOK,SEK,1,0.99719,1.01698,1.01698,0.99719,2026-07-30T09:02:36.540577Z,2026-07-30T09:02:36.540577Z
NZD/SEK,NZD,SEK,1,5.5591,5.6695,5.6695,5.5591,2026-07-30T09:02:36.537237Z,2026-07-30T09:02:36.537237Z
PEN/SEK,PEN,SEK,1,2.77575,2.89368,2.89368,2.77575,2026-07-30T09:02:36.551326Z,2026-07-30T09:02:36.551326Z
PHP/SEK,PHP,SEK,1,0.1535,0.1598,0.1598,0.1535,2026-07-30T09:02:36.486335Z,2026-07-30T09:02:36.486335Z
PKR/SEK,PKR,SEK,1,0.0336,0.0358,0.0358,0.0336,2026-07-30T09:02:36.538073Z,2026-07-30T09:02:36.538073Z
PLN/SEK,PLN,SEK,1,2.53944,2.59,2.59,2.53944,2026-07-30T09:02:36.488836Z,2026-07-30T09:02:36.488836Z
QAR/SEK,QAR,SEK,1,2.5926,2.6992,2.6992,2.5926,2026-07-30T09:02:36.555977Z,2026-07-30T09:02:36.555977Z
RON/SEK,RON,SEK,1,2.0858,2.1279,2.1279,2.0858,2026-07-30T09:02:36.518353Z,2026-07-30T09:02:36.518353Z
RSD/SEK,RSD,SEK,1,0.092097,0.09605,0.09605,0.092097,2026-07-30T09:02:36.536201Z,2026-07-30T09:02:36.536201Z
SAR/SEK,SAR,SEK,1,2.5336,2.6037,2.6037,2.5336,2026-07-30T09:02:36.536365Z,2026-07-30T09:02:36.536365Z
SGD/SEK,SGD,SEK,1,7.3987,7.5452,7.5452,7.3987,2026-07-30T09:02:36.548796Z,2026-07-30T09:02:36.548796Z
THB/SEK,THB,SEK,1,0.28278,0.29056,0.29056,0.28278,2026-07-30T09:02:36.535398Z,2026-07-30T09:02:36.535398Z
TND/SEK,TND,SEK,1,3.1956,3.3365,3.3365,3.1956,2026-07-30T09:02:36.516785Z,2026-07-30T09:02:36.516785Z
TRY/SEK,TRY,SEK,1,0.1989,0.207,0.207,0.1989,2026-07-30T09:02:36.539740Z,2026-07-30T09:02:36.539740Z
USD/SEK,USD,SEK,1,9.551,9.7398,9.7398,9.551,2026-07-30T09:02:36.539415Z,2026-07-30T09:02:36.539415Z
ZAR/SEK,ZAR,SEK,1,0.57433,0.58639,0.58639,0.57433,2026-07-30T09:02:36.479932Z,2026-07-30T09:02:36.479932Z
