pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.589,2.6602,2.6602,2.589,2026-07-03T09:43:59.253836Z,2026-07-03T09:43:59.253836Z
AUD/SEK,AUD,SEK,1,6.6249,6.7562,6.7562,6.6249,2026-07-03T09:43:59.258524Z,2026-07-03T09:43:59.258524Z
BDT/SEK,BDT,SEK,1,0.07571,0.080924,0.080924,0.07571,2026-07-03T09:43:59.258188Z,2026-07-03T09:43:59.258188Z
BHD/SEK,BHD,SEK,1,25.2206,25.9198,25.9198,25.2206,2026-07-03T09:43:59.265422Z,2026-07-03T09:43:59.265422Z
CAD/SEK,CAD,SEK,1,6.7312,6.8645,6.8645,6.7312,2026-07-03T09:43:59.265045Z,2026-07-03T09:43:59.265045Z
CHF/SEK,CHF,SEK,1,11.8893,12.125,12.125,11.8893,2026-07-03T09:43:59.257960Z,2026-07-03T09:43:59.257960Z
CNH/SEK,CNH,SEK,1,1.4017,1.4402,1.4402,1.4017,2026-07-03T09:43:59.276104Z,2026-07-03T09:43:59.276104Z
CNY/SEK,CNY,SEK,1,1.3923,1.45018,1.45018,1.3923,2026-07-03T09:43:59.265553Z,2026-07-03T09:43:59.265553Z
CZK/SEK,CZK,SEK,1,0.45156,0.46068,0.46068,0.45156,2026-07-03T09:43:59.257569Z,2026-07-03T09:43:59.257569Z
DKK/SEK,DKK,SEK,1,1.46195,1.49095,1.49095,1.46195,2026-07-03T09:43:59.265179Z,2026-07-03T09:43:59.265179Z
EGP/SEK,EGP,SEK,1,0.1902,0.2022,0.2022,0.1902,2026-07-03T09:43:59.259741Z,2026-07-03T09:43:59.259741Z
EUR/SEK,EUR,SEK,1,10.9309,11.1479,11.1479,10.9309,2026-07-03T08:18:25.329630Z,2026-07-03T08:18:25.329630Z
GBP/SEK,GBP,SEK,1,12.7526,13.0051,13.0051,12.7526,2026-07-03T09:43:59.265918Z,2026-07-03T09:43:59.265918Z
GIP/SEK,GIP,SEK,1,12.74488,13.012129,13.012129,12.74488,2026-07-03T09:43:59.323423Z,2026-07-03T09:43:59.323423Z
HKD/SEK,HKD,SEK,1,1.21249,1.24577,1.24577,1.21249,2026-07-03T09:43:59.258432Z,2026-07-03T09:43:59.258432Z
HUF/SEK,HUF,SEK,1,0.030929,0.031555,0.031555,0.030929,2026-07-03T09:43:59.259340Z,2026-07-03T09:43:59.259340Z
IDR/SEK,IDR,SEK,1,0.0005259,0.000548,0.000548,0.0005259,2026-07-03T09:43:59.270544Z,2026-07-03T09:43:59.270544Z
ILS/SEK,ILS,SEK,1,3.1738,3.2622,3.2622,3.1738,2026-07-03T09:43:59.258818Z,2026-07-03T09:43:59.258818Z
INR/SEK,INR,SEK,1,0.09919,0.10325,0.10325,0.09919,2026-07-03T09:43:59.271232Z,2026-07-03T09:43:59.271232Z
ISK/SEK,ISK,SEK,1,0.0751,0.0783,0.0783,0.0751,2026-07-03T09:43:59.259196Z,2026-07-03T09:43:59.259196Z
JPY/SEK,JPY,SEK,1,0.059276,0.06045,0.06045,0.059276,2026-07-03T09:43:59.265819Z,2026-07-03T09:43:59.265819Z
KES/SEK,KES,SEK,1,0.073,0.0761,0.0761,0.073,2026-07-03T09:43:59.258324Z,2026-07-03T09:43:59.258324Z
KRW/SEK,KRW,SEK,1,0.006185,0.006414,0.006414,0.006185,2026-07-03T09:43:59.264643Z,2026-07-03T09:43:59.264643Z
KWD/SEK,KWD,SEK,1,30.621,31.5132,31.5132,30.621,2026-07-03T09:43:59.270545Z,2026-07-03T09:43:59.270545Z
KZT/SEK,KZT,SEK,1,0.019998,0.020826,0.020826,0.019998,2026-07-03T09:43:59.270974Z,2026-07-03T09:43:59.270974Z
LKR/SEK,LKR,SEK,1,0.027898,0.029646,0.029646,0.027898,2026-07-03T09:43:59.258579Z,2026-07-03T09:43:59.258579Z
MAD/SEK,MAD,SEK,1,1.0095,1.0514,1.0514,1.0095,2026-07-03T09:43:59.270924Z,2026-07-03T09:43:59.270924Z
MXN/SEK,MXN,SEK,1,0.54528,0.56028,0.56028,0.54528,2026-07-03T09:43:59.273535Z,2026-07-03T09:43:59.273535Z
MYR/SEK,MYR,SEK,1,2.3423,2.3942,2.3942,2.3423,2026-07-03T09:43:59.265947Z,2026-07-03T09:43:59.265947Z
NOK/SEK,NOK,SEK,1,0.97222,0.9915,0.9915,0.97222,2026-07-03T09:43:59.271172Z,2026-07-03T09:43:59.271172Z
NZD/SEK,NZD,SEK,1,5.456,5.5644,5.5644,5.456,2026-07-03T09:43:59.276187Z,2026-07-03T09:43:59.276187Z
PEN/SEK,PEN,SEK,1,2.775594,2.890805,2.890805,2.775594,2026-07-03T09:43:59.318648Z,2026-07-03T09:43:59.318648Z
PHP/SEK,PHP,SEK,1,0.1537,0.1601,0.1601,0.1537,2026-07-03T09:43:59.257142Z,2026-07-03T09:43:59.257142Z
PKR/SEK,PKR,SEK,1,0.0336,0.0357,0.0357,0.0336,2026-07-03T09:43:59.271382Z,2026-07-03T09:43:59.271382Z
PLN/SEK,PLN,SEK,1,2.54856,2.59926,2.59926,2.54856,2026-07-03T09:43:59.258974Z,2026-07-03T09:43:59.258974Z
QAR/SEK,QAR,SEK,1,2.591,2.6975,2.6975,2.591,2026-07-03T09:43:59.321398Z,2026-07-03T09:43:59.321398Z
RON/SEK,RON,SEK,1,2.0863,2.128,2.128,2.0863,2026-07-03T09:43:59.266179Z,2026-07-03T09:43:59.266179Z
RSD/SEK,RSD,SEK,1,0.092053,0.096018,0.096018,0.092053,2026-07-03T09:43:59.270616Z,2026-07-03T09:43:59.270616Z
SAR/SEK,SAR,SEK,1,2.5324,2.6024,2.6024,2.5324,2026-07-03T09:43:59.256749Z,2026-07-03T09:43:59.256749Z
SGD/SEK,SGD,SEK,1,7.3963,7.5427,7.5427,7.3963,2026-07-03T09:43:59.268717Z,2026-07-03T09:43:59.268717Z
THB/SEK,THB,SEK,1,0.28706,0.29497,0.29497,0.28706,2026-07-03T09:43:59.270984Z,2026-07-03T09:43:59.270984Z
TND/SEK,TND,SEK,1,3.1951,3.3439,3.3439,3.1951,2026-07-03T09:43:59.268734Z,2026-07-03T09:43:59.268734Z
TRY/SEK,TRY,SEK,1,0.2017,0.2099,0.2099,0.2017,2026-07-03T09:43:59.273007Z,2026-07-03T09:43:59.273007Z
USD/SEK,USD,SEK,1,9.5456,9.7343,9.7343,9.5456,2026-07-03T09:43:59.271287Z,2026-07-03T09:43:59.271287Z
ZAR/SEK,ZAR,SEK,1,0.58818,0.60055,0.60055,0.58818,2026-07-03T09:43:59.249719Z,2026-07-03T09:43:59.249719Z
