updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
01.06.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9928,1.0068000000000001,99.28,100.68,0.25,99.98,100.0,0.9928,1.0068000000000001
01.06.2026 09:00,USA,USD/SEK,USD,SEK,1,9.186,9.292,9.186,9.292,0.0055,9.239,1.0,9.186,9.292
01.06.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.717,10.842,10.717,10.842,0.0178,10.7795,1.0,10.717,10.842
01.06.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4344,1.4494,143.44,144.94,0.2,144.19,100.0,1.4344,1.4494
01.06.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.3782,12.5242,12.3782,12.5242,0.037,12.4512,1.0,12.3782,12.5242
01.06.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.761600000000001,11.8736,1176.16,1187.36,2.75,1181.76,100.0,11.761600000000001,11.8736
01.06.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.057464,0.058464,5.7464,5.8464,-0.0041,5.7964,100.0,0.057464,0.058464
01.06.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.4945,2.5385,2.4945,2.5385,0.0017,2.5165,1.0,2.4945,2.5385
01.06.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.596,6.681,6.596,6.681,0.0255,6.6385,1.0,6.596,6.681
01.06.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,24.336,24.736,24.336,24.736,0.0146,24.536,1.0,24.336,24.736
01.06.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.713,0.743,0.713,0.743,0.0004,0.728,1.0,0.713,0.743
01.06.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1472,0.15259999999999999,14.72,15.26,-0.03,14.99,100.0,0.1472,0.15259999999999999
01.06.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.1672,1.1912,1.1672,1.1912,0.0001,1.1792,1.0,1.1672,1.1912
01.06.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.0952,0.0996,0.0952,0.0996,0.0005,0.0974,1.0,0.0952,0.0996
01.06.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.0005059999999999999,0.00053,0.0506,0.053,0.0001,0.0518,100.0,0.0005059999999999999,0.00053
01.06.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.074156,0.076756,7.4156,7.6756,0.0317,7.5456,100.0,0.074156,0.076756
01.06.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.2644,3.3244,3.2644,3.3244,0.0054,3.2944,1.0,3.2644,3.3244
01.06.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.6508,6.7408,6.6508,6.7408,-0.0006,6.6958,1.0,6.6508,6.7408
