updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
07.07.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9773999999999999,0.9914000000000001,97.74,99.14,0.26,98.44,100.0,0.9773999999999999,0.9914000000000001
07.07.2026 09:00,USA,USD/SEK,USD,SEK,1,9.5857,9.6917,9.5857,9.6917,-0.019,9.6387,1.0,9.5857,9.6917
07.07.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9558,11.0808,10.9558,11.0808,-0.0134,11.0183,1.0,10.9558,11.0808
07.07.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4663,1.4813,146.63,148.13,-0.2,147.38,100.0,1.4663,1.4813
07.07.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.8267,12.9727,12.8267,12.9727,0.0216,12.8997,1.0,12.8267,12.9727
07.07.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.905,12.017000000000001,1190.5,1201.7,-2.62,1196.1,100.0,11.905,12.017000000000001
07.07.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.058998,0.059997999999999996,5.8998,5.9998,-0.0064,5.9498,100.0,0.058998,0.059997999999999996
07.07.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.6033,2.6473,2.6033,2.6473,-0.0051,2.6253,1.0,2.6033,2.6473
07.07.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6543,6.7393,6.6543,6.7393,0.0047,6.6968,1.0,6.6543,6.7393
07.07.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.4008,25.8008,25.4008,25.8008,-0.0505,25.6008,1.0,25.4008,25.8008
07.07.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7026,0.7326,0.7026,0.7326,-0.0014,0.7176,1.0,0.7026,0.7326
07.07.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.15439999999999998,0.1598,15.44,15.98,-0.01,15.71,100.0,0.15439999999999998,0.1598
07.07.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.217,1.241,1.217,1.241,-0.0025,1.229,1.0,1.217,1.241
07.07.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.099,0.1034,0.099,0.1034,-0.0001,0.1012,1.0,0.099,0.1034
07.07.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000525,0.000549,0.0525,0.0549,0.0,0.0537,100.0,0.000525,0.000549
07.07.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.075207,0.077807,7.5207,7.7807,-0.0096,7.6507,100.0,0.075207,0.077807
07.07.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.1892,3.2492,3.1892,3.2492,0.001,3.2192,1.0,3.1892,3.2492
07.07.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.7364,6.8264,6.7364,6.8264,-0.0126,6.7814,1.0,6.7364,6.8264
07.07.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.073543,0.076543,7.3543,7.6543,-0.0177,7.5043,100.0,0.073543,0.076543
07.07.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.4022999999999999,1.4323,140.23,143.23,-0.38,141.73,100.0,1.4022999999999999,1.4323
07.07.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.4037,1.4337,140.37,143.37,-0.41,141.87,100.0,1.4037,1.4337
07.07.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,31.1877,31.6877,31.1877,31.6877,-0.062,31.4377,1.0,31.1877,31.6877
07.07.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.0099,1.0539,100.99,105.39,-0.18,103.19,100.0,1.0099,1.0539
07.07.2026 09:00,Mexiko,MXN/SEK,MXN,SEK,100,0.5475,0.5615,54.75,56.15,0.16,55.45,100.0,0.5475,0.5615
07.07.2026 09:00,Nya Zeeland,NZD/SEK,NZD,SEK,1,5.4485,5.5305,5.4485,5.5305,-0.0024,5.4895,1.0,5.4485,5.5305
07.07.2026 09:00,Oman,OMR/SEK,OMR,SEK,1,24.87,25.27,24.87,25.27,-0.05,25.07,1.0,24.87,25.27
07.07.2026 09:00,Pakistan,PKR/SEK,PKR,SEK,1,0.0339,0.0355,0.0339,0.0355,-0.0001,0.0347,1.0,0.0339,0.0355
07.07.2026 09:00,Polen,PLN/SEK,PLN,SEK,100,2.5458000000000003,2.5907999999999998,254.58,259.08,-0.37,256.83,100.0,2.5458000000000003,2.5907999999999998
07.07.2026 09:00,Qatar,QAR/SEK,QAR,SEK,1,2.6242,2.6682,2.6242,2.6682,-0.0052,2.6462,1.0,2.6242,2.6682
07.07.2026 09:00,Rum‰nien,RON/SEK,RON,SEK,100,2.0834,2.1353999999999997,208.34,213.54,-0.39,210.94,100.0,2.0834,2.1353999999999997
07.07.2026 09:00,Saudiarabien,SAR/SEK,SAR,SEK,1,2.5473,2.5873,2.5473,2.5873,-0.0054,2.5673,1.0,2.5473,2.5873
07.07.2026 09:00,Singapore,SGD/SEK,SGD,SEK,1,7.4153,7.4993,7.4153,7.4993,-0.014,7.4573,1.0,7.4153,7.4993
07.07.2026 09:00,Sri Lanka,LKR/SEK,LKR,SEK,100,0.0281,0.0297,2.81,2.97,0.0,2.89,100.0,0.0281,0.0297
07.07.2026 09:00,Sydafrika,ZAR/SEK,ZAR,SEK,1,0.5805,0.6065,0.5805,0.6065,-0.0006,0.5935,1.0,0.5805,0.6065
07.07.2026 09:00,Sydkorea,KRW/SEK,KRW,SEK,100,0.00622,0.00642,0.622,0.642,0.0015,0.632,100.0,0.00622,0.00642
07.07.2026 09:00,Tanzania,TZS/SEK,TZS,SEK,100,0.0036349999999999998,0.003775,0.3635,0.3775,-0.0007,0.3705,100.0,0.0036349999999999998,0.003775
07.07.2026 09:00,Thailand,THB/SEK,THB,SEK,100,0.2857,0.2927,28.57,29.27,-0.09,28.92,100.0,0.2857,0.2927
07.07.2026 09:00,Tjeckien,CZK/SEK,CZK,SEK,100,0.45189999999999997,0.4585,45.19,45.85,-0.12,45.52,100.0,0.45189999999999997,0.4585
07.07.2026 09:00,Tunisien,TND/SEK,TND,SEK,1,3.2441,3.3441,3.2441,3.3441,-0.033,3.2941,1.0,3.2441,3.3441
07.07.2026 09:00,Turkiet,TRY/SEK,TRY,SEK,100,0.2009,0.2109,20.09,21.09,-0.06,20.59,100.0,0.2009,0.2109
07.07.2026 09:00,Ungern,HUF/SEK,HUF,SEK,100,0.03084,0.03154,3.084,3.154,-0.004,3.119,100.0,0.03084,0.03154
