pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.604,2.6756,2.6756,2.604,2026-07-02T09:03:57.487267Z,2026-07-02T09:03:57.487267Z
AUD/SEK,AUD,SEK,1,6.6305,6.762,6.762,6.6305,2026-07-02T09:03:57.459258Z,2026-07-02T09:03:57.459258Z
BDT/SEK,BDT,SEK,1,0.076066,0.081289,0.081289,0.076066,2026-07-02T09:03:57.460086Z,2026-07-02T09:03:57.460086Z
BHD/SEK,BHD,SEK,1,25.3682,26.069,26.069,25.3682,2026-07-02T09:03:57.479560Z,2026-07-02T09:03:57.479560Z
CAD/SEK,CAD,SEK,1,6.7649,6.899,6.899,6.7649,2026-07-02T09:03:57.490564Z,2026-07-02T09:03:57.490564Z
CHF/SEK,CHF,SEK,1,11.9359,12.1726,12.1726,11.9359,2026-07-02T09:03:57.457982Z,2026-07-02T09:03:57.457982Z
CNH/SEK,CNH,SEK,1,1.4084,1.4471,1.4471,1.4084,2026-07-02T09:03:57.500729Z,2026-07-02T09:03:57.500729Z
CNY/SEK,CNY,SEK,1,1.39905,1.45727,1.45727,1.39905,2026-07-02T09:03:57.480416Z,2026-07-02T09:03:57.480416Z
CZK/SEK,CZK,SEK,1,0.45273,0.46188,0.46188,0.45273,2026-07-02T09:03:57.460494Z,2026-07-02T09:03:57.460494Z
DKK/SEK,DKK,SEK,1,1.46633,1.49544,1.49544,1.46633,2026-07-02T09:03:57.482149Z,2026-07-02T09:03:57.482149Z
EGP/SEK,EGP,SEK,1,0.1914,0.2036,0.2036,0.1914,2026-07-02T09:03:57.460654Z,2026-07-02T09:03:57.460654Z
EUR/SEK,EUR,SEK,1,10.9664,11.1841,11.1841,10.9664,2026-07-02T10:17:32.718256Z,2026-07-02T10:17:32.718256Z
GBP/SEK,GBP,SEK,1,12.82,13.074,13.074,12.82,2026-07-02T09:03:57.482942Z,2026-07-02T09:03:57.482942Z
GIP/SEK,GIP,SEK,1,12.813003,13.081864,13.081864,12.813003,2026-07-02T09:03:57.525949Z,2026-07-02T09:03:57.525949Z
HKD/SEK,HKD,SEK,1,1.21934,1.25283,1.25283,1.21934,2026-07-02T09:03:57.459098Z,2026-07-02T09:03:57.459098Z
HUF/SEK,HUF,SEK,1,0.030848,0.031475,0.031475,0.030848,2026-07-02T09:03:57.461381Z,2026-07-02T09:03:57.461381Z
IDR/SEK,IDR,SEK,1,0.0005279,0.0005499,0.0005499,0.0005279,2026-07-02T09:03:57.495407Z,2026-07-02T09:03:57.495407Z
ILS/SEK,ILS,SEK,1,3.1904,3.2792,3.2792,3.1904,2026-07-02T09:03:57.461026Z,2026-07-02T09:03:57.461026Z
INR/SEK,INR,SEK,1,0.09972,0.10382,0.10382,0.09972,2026-07-02T09:03:57.482317Z,2026-07-02T09:03:57.482317Z
ISK/SEK,ISK,SEK,1,0.0754,0.0786,0.0786,0.0754,2026-07-02T09:03:57.461872Z,2026-07-02T09:03:57.461872Z
JPY/SEK,JPY,SEK,1,0.059588,0.060768,0.060768,0.059588,2026-07-02T09:03:57.481537Z,2026-07-02T09:03:57.481537Z
KES/SEK,KES,SEK,1,0.0735,0.0766,0.0766,0.0735,2026-07-02T09:03:57.459953Z,2026-07-02T09:03:57.459953Z
KRW/SEK,KRW,SEK,1,0.006149,0.006377,0.006377,0.006149,2026-07-02T09:03:57.481447Z,2026-07-02T09:03:57.481447Z
KWD/SEK,KWD,SEK,1,30.8133,31.7157,31.7157,30.8133,2026-07-02T09:03:57.483105Z,2026-07-02T09:03:57.483105Z
KZT/SEK,KZT,SEK,1,0.020129,0.020961,0.020961,0.020129,2026-07-02T09:03:57.508685Z,2026-07-02T09:03:57.508685Z
LKR/SEK,LKR,SEK,1,0.027985,0.029743,0.029743,0.027985,2026-07-02T09:03:57.458972Z,2026-07-02T09:03:57.458972Z
MAD/SEK,MAD,SEK,1,1.0136,1.0556,1.0556,1.0136,2026-07-02T09:03:57.500511Z,2026-07-02T09:03:57.500511Z
MXN/SEK,MXN,SEK,1,0.5455,0.56053,0.56053,0.5455,2026-07-02T09:03:57.496227Z,2026-07-02T09:03:57.496227Z
MYR/SEK,MYR,SEK,1,2.3536,2.4049,2.4049,2.3536,2026-07-02T09:03:57.482118Z,2026-07-02T09:03:57.482118Z
NOK/SEK,NOK,SEK,1,0.97238,0.9917,0.9917,0.97238,2026-07-02T09:03:57.497112Z,2026-07-02T09:03:57.497112Z
NZD/SEK,NZD,SEK,1,5.464,5.5726,5.5726,5.464,2026-07-02T09:03:57.499670Z,2026-07-02T09:03:57.499670Z
PEN/SEK,PEN,SEK,1,2.779834,2.895678,2.895678,2.779834,2026-07-02T09:03:57.518494Z,2026-07-02T09:03:57.518494Z
PHP/SEK,PHP,SEK,1,0.1543,0.1607,0.1607,0.1543,2026-07-02T09:03:57.461274Z,2026-07-02T09:03:57.461274Z
PKR/SEK,PKR,SEK,1,0.0338,0.0359,0.0359,0.0338,2026-07-02T09:03:57.497110Z,2026-07-02T09:03:57.497110Z
PLN/SEK,PLN,SEK,1,2.55439,2.60526,2.60526,2.55439,2026-07-02T09:03:57.459780Z,2026-07-02T09:03:57.459780Z
QAR/SEK,QAR,SEK,1,2.606,2.7131,2.7131,2.606,2026-07-02T09:03:57.522263Z,2026-07-02T09:03:57.522263Z
RON/SEK,RON,SEK,1,2.0946,2.1367,2.1367,2.0946,2026-07-02T09:03:57.480658Z,2026-07-02T09:03:57.480658Z
RSD/SEK,RSD,SEK,1,0.092329,0.096288,0.096288,0.092329,2026-07-02T09:03:57.498891Z,2026-07-02T09:03:57.498891Z
SAR/SEK,SAR,SEK,1,2.547,2.6174,2.6174,2.547,2026-07-02T09:03:57.505016Z,2026-07-02T09:03:57.505016Z
SGD/SEK,SGD,SEK,1,7.4253,7.5724,7.5724,7.4253,2026-07-02T09:03:57.481240Z,2026-07-02T09:03:57.481240Z
THB/SEK,THB,SEK,1,0.28734,0.29525,0.29525,0.28734,2026-07-02T09:03:57.500029Z,2026-07-02T09:03:57.500029Z
TND/SEK,TND,SEK,1,3.2172,3.3547,3.3547,3.2172,2026-07-02T09:03:57.483878Z,2026-07-02T09:03:57.483878Z
TRY/SEK,TRY,SEK,1,0.203,0.2113,0.2113,0.203,2026-07-02T09:03:57.499321Z,2026-07-02T09:03:57.499321Z
USD/SEK,USD,SEK,1,9.6009,9.7909,9.7909,9.6009,2026-07-02T09:03:57.497933Z,2026-07-02T09:03:57.497933Z
ZAR/SEK,ZAR,SEK,1,0.58628,0.59861,0.59861,0.58628,2026-07-02T09:03:57.462558Z,2026-07-02T09:03:57.462558Z
