pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.6037,2.6753,2.6753,2.6037,2026-07-29T08:45:46.703086Z,2026-07-29T08:45:46.703086Z
AUD/SEK,AUD,SEK,1,6.6666,6.7989,6.7989,6.6666,2026-07-29T08:45:46.695077Z,2026-07-29T08:45:46.695077Z
BDT/SEK,BDT,SEK,1,0.075879,0.081196,0.081196,0.075879,2026-07-29T08:45:46.695676Z,2026-07-29T08:45:46.695676Z
BHD/SEK,BHD,SEK,1,25.3547,26.0603,26.0603,25.3547,2026-07-29T08:45:46.710498Z,2026-07-29T08:45:46.710498Z
CAD/SEK,CAD,SEK,1,6.8104,6.9455,6.9455,6.8104,2026-07-29T08:45:46.704117Z,2026-07-29T08:45:46.704117Z
CHF/SEK,CHF,SEK,1,11.7192,11.9519,11.9519,11.7192,2026-07-29T08:45:46.699579Z,2026-07-29T08:45:46.699579Z
CNH/SEK,CNH,SEK,1,1.4133,1.4522,1.4522,1.4133,2026-07-29T08:45:46.703798Z,2026-07-29T08:45:46.703798Z
CNY/SEK,CNY,SEK,1,1.40375,1.46171,1.46171,1.40375,2026-07-29T08:45:46.704674Z,2026-07-29T08:45:46.704674Z
CZK/SEK,CZK,SEK,1,0.45206,0.46121,0.46121,0.45206,2026-07-29T08:45:46.695722Z,2026-07-29T08:45:46.695722Z
DKK/SEK,DKK,SEK,1,1.46402,1.49307,1.49307,1.46402,2026-07-29T08:45:46.705614Z,2026-07-29T08:45:46.705614Z
EGP/SEK,EGP,SEK,1,0.1856,0.1974,0.1974,0.1856,2026-07-29T08:45:46.696014Z,2026-07-29T08:45:46.696014Z
EUR/SEK,EUR,SEK,1,10.9484,11.1654,11.1654,10.9484,2026-07-29T10:04:23.968362Z,2026-07-29T10:04:23.968362Z
GBP/SEK,GBP,SEK,1,12.7735,13.0269,13.0269,12.7735,2026-07-29T08:45:46.703428Z,2026-07-29T08:45:46.703428Z
GIP/SEK,GIP,SEK,1,12.766466,13.034638,13.034638,12.766466,2026-07-29T08:45:46.719886Z,2026-07-29T08:45:46.719886Z
