updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
04.06.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,1.0005,1.0145,100.05,101.45,0.13,100.75,100.0,1.0005,1.0145
04.06.2026 09:00,USA,USD/SEK,USD,SEK,1,9.3272,9.4332,9.3272,9.4332,0.0348,9.3802,1.0,9.3272,9.4332
04.06.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.8296,10.9546,10.8296,10.9546,0.0342,10.8921,1.0,10.8296,10.9546
04.06.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4494999999999998,1.4645,144.95,146.45,0.47,145.7,100.0,1.4494999999999998,1.4645
04.06.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.5262,12.6722,12.5262,12.6722,0.0257,12.5992,1.0,12.5262,12.6722
04.06.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.7964,11.908399999999999,1179.64,1190.84,0.43,1185.24,100.0,11.7964,11.908399999999999
04.06.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.058163,0.05916299999999999,5.8163,5.9163,0.0236,5.8663,100.0,0.058163,0.05916299999999999
04.06.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.533,2.577,2.533,2.577,0.0097,2.555,1.0,2.533,2.577
04.06.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6511,6.7361,6.6511,6.7361,0.0016,6.6936,1.0,6.6511,6.7361
04.06.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,24.7077,25.1077,24.7077,25.1077,0.099,24.9077,1.0,24.7077,25.1077
04.06.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7209,0.7509,0.7209,0.7509,0.035,0.7359,1.0,0.7209,0.7509
04.06.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1499,0.1553,14.99,15.53,0.1,15.26,100.0,0.1499,0.1553
