pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
PHP/SEK,PHP,SEK,1,0.152,0.1589,0.1589,0.152,2026-07-31T23:34:33.368610Z,2026-07-31T23:34:33.368610Z
PKR/SEK,PKR,SEK,1,0.0331,0.0354,0.0354,0.0331,2026-07-31T23:34:33.939706Z,2026-07-31T23:34:33.939706Z
PLN/SEK,PLN,SEK,1,2.50598,2.58916,2.58916,2.50598,2026-07-31T23:34:33.696852Z,2026-07-31T23:34:33.696852Z
QAR/SEK,QAR,SEK,1,2.556,2.6703,2.6703,2.556,2026-07-31T23:34:33.486718Z,2026-07-31T23:34:33.486718Z
RON/SEK,RON,SEK,1,2.0536,2.1357,2.1357,2.0536,2026-07-31T23:34:33.578278Z,2026-07-31T23:34:33.578278Z
RSD/SEK,RSD,SEK,1,0.091374,0.095548,0.095548,0.091374,2026-07-31T23:34:33.586892Z,2026-07-31T23:34:33.586892Z
SAR/SEK,SAR,SEK,1,2.495,2.5754,2.5754,2.495,2026-07-31T23:34:33.839221Z,2026-07-31T23:34:33.839221Z
SGD/SEK,SGD,SEK,1,7.3296,7.5253,7.5253,7.3296,2026-07-31T23:34:33.701001Z,2026-07-31T23:34:33.701001Z
THB/SEK,THB,SEK,1,0.27857,0.29034,0.29034,0.27857,2026-07-31T23:34:33.768602Z,2026-07-31T23:34:33.768602Z
TND/SEK,TND,SEK,1,3.1672,3.3326,3.3326,3.1672,2026-07-31T23:34:33.481154Z,2026-07-31T23:34:33.481154Z
TRY/SEK,TRY,SEK,1,0.1954,0.2049,0.2049,0.1954,2026-07-31T23:34:33.712665Z,2026-07-31T23:34:33.712665Z
USD/SEK,USD,SEK,1,9.416,9.6356,9.6356,9.416,2026-07-31T23:34:33.705021Z,2026-07-31T23:34:33.705021Z
ZAR/SEK,ZAR,SEK,1,0.56726,0.58394,0.58394,0.56726,2026-07-31T23:34:33.831030Z,2026-07-31T23:34:33.831030Z
