updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
15.07.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9881,1.0021,98.81,100.21,-0.02,99.51,100.0,0.9881,1.0021
15.07.2026 09:00,USA,USD/SEK,USD,SEK,1,9.6067,9.7127,9.6067,9.7127,-0.0548,9.6597,1.0,9.6067,9.7127
15.07.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9785,11.1035,10.9785,11.1035,-0.0214,11.041,1.0,10.9785,11.1035
15.07.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4691999999999998,1.4842,146.92,148.42,-0.29,147.67,100.0,1.4691999999999998,1.4842
15.07.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.8882,13.0342,12.8882,13.0342,-0.0163,12.9612,1.0,12.8882,13.0342
15.07.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.8796,11.9916,1187.96,1199.16,0.71,1193.56,100.0,11.8796,11.9916
15.07.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.059042000000000004,0.060042,5.9042,6.0042,-0.031,5.9542,100.0,0.059042000000000004,0.060042
15.07.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.6077,2.6517,2.6077,2.6517,-0.0165,2.6297,1.0,2.6077,2.6517
15.07.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.7059,6.7909,6.7059,6.7909,0.0152,6.7484,1.0,6.7059,6.7909
15.07.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.4498,25.8498,25.4498,25.8498,-0.149,25.6498,1.0,25.4498,25.8498
15.07.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7022,0.7322,0.7022,0.7322,-0.0366,0.7172,1.0,0.7022,0.7322
15.07.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1542,0.15960000000000002,15.42,15.96,-0.08,15.69,100.0,0.1542,0.15960000000000002
15.07.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.2204,1.2444,1.2204,1.2444,-0.0074,1.2324,1.0,1.2204,1.2444
15.07.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.0982,0.1026,0.0982,0.1026,-0.0007,0.1004,1.0,0.0982,0.1026
15.07.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000524,0.000548,0.0524,0.0548,-0.0001,0.0536,100.0,0.000524,0.000548
15.07.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.075998,0.078598,7.5998,7.8598,-0.0253,7.7298,100.0,0.075998,0.078598
15.07.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.2027,3.2627,3.2027,3.2627,0.0214,3.2327,1.0,3.2027,3.2627
15.07.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.8255,6.9155,6.8255,6.9155,-0.0023,6.8705,1.0,6.8255,6.9155
15.07.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.073706,0.076706,7.3706,7.6706,-0.0427,7.5206,100.0,0.073706,0.076706
15.07.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.4119,1.4419,141.19,144.19,-0.54,142.69,100.0,1.4119,1.4419
15.07.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.413,1.443,141.3,144.3,-0.55,142.8,100.0,1.413,1.443
15.07.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,31.2511,31.7511,31.2511,31.7511,-0.1684,31.5011,1.0,31.2511,31.7511
15.07.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.016,1.06,101.6,106.0,-0.6,103.8,100.0,1.016,1.06
15.07.2026 09:00,Mexiko,MXN/SEK,MXN,SEK,100,0.5483,0.5623,54.83,56.23,-0.01,55.53,100.0,0.5483,0.5623
15.07.2026 09:00,Nya Zeeland,NZD/SEK,NZD,SEK,1,5.5773,5.6593,5.5773,5.6593,-0.0025,5.6183,1.0,5.5773,5.6593
15.07.2026 09:00,Oman,OMR/SEK,OMR,SEK,1,24.92,25.32,24.92,25.32,-0.15,25.12,1.0,24.92,25.32
15.07.2026 09:00,Pakistan,PKR/SEK,PKR,SEK,1,0.034,0.0356,0.034,0.0356,-0.0002,0.0348,1.0,0.034,0.0356
15.07.2026 09:00,Polen,PLN/SEK,PLN,SEK,100,2.5303,2.5753,253.03,257.53,0.12,255.28,100.0,2.5303,2.5753
15.07.2026 09:00,Qatar,QAR/SEK,QAR,SEK,1,2.63,2.674,2.63,2.674,-0.0152,2.652,1.0,2.63,2.674
15.07.2026 09:00,Rum‰nien,RON/SEK,RON,SEK,100,2.0833,2.1353,208.33,213.53,-0.65,210.93,100.0,2.0833,2.1353
15.07.2026 09:00,Saudiarabien,SAR/SEK,SAR,SEK,1,2.5519,2.5919,2.5519,2.5919,-0.0153,2.5719,1.0,2.5519,2.5919
15.07.2026 09:00,Singapore,SGD/SEK,SGD,SEK,1,7.4421,7.5261,7.4421,7.5261,-0.0273,7.4841,1.0,7.4421,7.5261
15.07.2026 09:00,Sri Lanka,LKR/SEK,LKR,SEK,100,0.027999999999999997,0.0296,2.8,2.96,-0.02,2.88,100.0,0.027999999999999997,0.0296
15.07.2026 09:00,Sydafrika,ZAR/SEK,ZAR,SEK,1,0.5771,0.6031,0.5771,0.6031,0.0007,0.5901,1.0,0.5771,0.6031
15.07.2026 09:00,Sydkorea,KRW/SEK,KRW,SEK,100,0.006396,0.006595999999999999,0.6396,0.6596,-0.001,0.6496,100.0,0.006396,0.006595999999999999
15.07.2026 09:00,Tanzania,TZS/SEK,TZS,SEK,100,0.003628,0.003768,0.3628,0.3768,-0.0021,0.3698,100.0,0.003628,0.003768
15.07.2026 09:00,Thailand,THB/SEK,THB,SEK,100,0.2845,0.2915,28.45,29.15,-0.19,28.8,100.0,0.2845,0.2915
15.07.2026 09:00,Tjeckien,CZK/SEK,CZK,SEK,100,0.4523,0.45890000000000003,45.23,45.89,0.03,45.56,100.0,0.4523,0.45890000000000003
15.07.2026 09:00,Tunisien,TND/SEK,TND,SEK,1,3.2528,3.3528,3.2528,3.3528,-0.0024,3.3028,1.0,3.2528,3.3528
15.07.2026 09:00,Turkiet,TRY/SEK,TRY,SEK,100,0.2005,0.21050000000000002,20.05,21.05,-0.11,20.55,100.0,0.2005,0.21050000000000002
