pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.5902,2.6691,2.6691,2.5902,2026-07-03T21:52:30.742829Z,2026-07-03T21:52:30.742829Z
AUD/SEK,AUD,SEK,1,6.6197,6.7861,6.7861,6.6197,2026-07-03T21:51:48.503315Z,2026-07-03T21:51:48.503315Z
BDT/SEK,BDT,SEK,1,0.076084,0.081258,0.081258,0.076084,2026-07-03T21:52:30.756717Z,2026-07-03T21:52:30.756717Z
BHD/SEK,BHD,SEK,1,25.2331,26.001,26.001,25.2331,2026-07-03T21:52:30.763607Z,2026-07-03T21:52:30.763607Z
CAD/SEK,CAD,SEK,1,6.7172,6.8848,6.8848,6.7172,2026-07-03T21:51:48.570488Z,2026-07-03T21:51:48.570488Z
CHF/SEK,CHF,SEK,1,11.8791,12.1742,12.1742,11.8791,2026-07-03T21:51:48.468679Z,2026-07-03T21:51:48.468679Z
CNH/SEK,CNH,SEK,1,1.4016,1.4451,1.4451,1.4016,2026-07-03T21:51:48.812035Z,2026-07-03T21:51:48.812035Z
CNY/SEK,CNY,SEK,1,1.39331,1.45527,1.45527,1.39331,2026-07-03T21:52:30.752778Z,2026-07-03T21:52:30.752778Z
CZK/SEK,CZK,SEK,1,0.44924,0.46465,0.46465,0.44924,2026-07-03T21:51:48.465458Z,2026-07-03T21:51:48.465458Z
DKK/SEK,DKK,SEK,1,1.46011,1.49502,1.49502,1.46011,2026-07-03T21:51:48.343351Z,2026-07-03T21:51:48.343351Z
EGP/SEK,EGP,SEK,1,0.1903,0.2029,0.2029,0.1903,2026-07-03T21:52:30.753178Z,2026-07-03T21:52:30.753178Z
EUR/SEK,EUR,SEK,1,10.9152,11.1737,11.1737,10.9152,2026-07-03T22:18:46.280125Z,2026-07-03T22:18:46.280125Z
GBP/SEK,GBP,SEK,1,12.6703,13.1936,13.1936,12.6703,2026-07-03T21:51:48.465727Z,2026-07-03T21:51:48.465727Z
GIP/SEK,GIP,SEK,1,12.7304,13.05481,13.05481,12.7304,2026-07-03T21:52:30.799083Z,2026-07-03T21:52:30.799083Z
HKD/SEK,HKD,SEK,1,1.21281,1.24989,1.24989,1.21281,2026-07-03T21:51:48.479768Z,2026-07-03T21:51:48.479768Z
HUF/SEK,HUF,SEK,1,0.030459,0.032058,0.032058,0.030459,2026-07-03T21:51:48.656110Z,2026-07-03T21:51:48.656110Z
IDR/SEK,IDR,SEK,1,0.0005261,0.0005497,0.0005497,0.0005261,2026-07-03T21:52:30.756391Z,2026-07-03T21:52:30.756391Z
ILS/SEK,ILS,SEK,1,3.1538,3.2948,3.2948,3.1538,2026-07-03T21:52:30.746551Z,2026-07-03T21:52:30.746551Z
INR/SEK,INR,SEK,1,0.09924,0.10359,0.10359,0.09924,2026-07-03T21:52:30.761299Z,2026-07-03T21:52:30.761299Z
ISK/SEK,ISK,SEK,1,0.0749,0.0785,0.0785,0.0749,2026-07-03T21:52:30.744908Z,2026-07-03T21:52:30.744908Z
JPY/SEK,JPY,SEK,1,0.059143,0.06055,0.06055,0.059143,2026-07-03T21:51:48.552056Z,2026-07-03T21:51:48.552056Z
KES/SEK,KES,SEK,1,0.073,0.0764,0.0764,0.073,2026-07-03T21:52:30.758780Z,2026-07-03T21:52:30.758780Z
KRW/SEK,KRW,SEK,1,0.00619,0.006436,0.006436,0.00619,2026-07-03T21:52:30.745820Z,2026-07-03T21:52:30.745820Z
KWD/SEK,KWD,SEK,1,30.6336,31.5948,31.5948,30.6336,2026-07-03T21:52:30.761626Z,2026-07-03T21:52:30.761626Z
KZT/SEK,KZT,SEK,1,0.019954,0.020882,0.020882,0.019954,2026-07-03T21:52:30.746003Z,2026-07-03T21:52:30.746003Z
LKR/SEK,LKR,SEK,1,0.027898,0.029726,0.029726,0.027898,2026-07-03T21:52:30.745522Z,2026-07-03T21:52:30.745522Z
MAD/SEK,MAD,SEK,1,1.0086,1.054,1.054,1.0086,2026-07-03T21:52:30.746176Z,2026-07-03T21:52:30.746176Z
MXN/SEK,MXN,SEK,1,0.52574,0.56465,0.56465,0.52574,2026-07-03T21:51:48.607709Z,2026-07-03T21:51:48.607709Z
MYR/SEK,MYR,SEK,1,2.3431,2.4011,2.4011,2.3431,2026-07-03T21:52:30.767470Z,2026-07-03T21:52:30.767470Z
NOK/SEK,NOK,SEK,1,0.96897,0.99287,0.99287,0.96897,2026-07-03T21:51:48.310550Z,2026-07-03T21:51:48.310550Z
NZD/SEK,NZD,SEK,1,5.4487,5.5806,5.5806,5.4487,2026-07-03T21:51:48.598163Z,2026-07-03T21:51:48.598163Z
PEN/SEK,PEN,SEK,1,2.777436,2.901537,2.901537,2.777436,2026-07-03T21:52:30.794196Z,2026-07-03T21:52:30.794196Z
PHP/SEK,PHP,SEK,1,0.1538,0.1606,0.1606,0.1538,2026-07-03T21:52:30.759098Z,2026-07-03T21:52:30.759098Z
PKR/SEK,PKR,SEK,1,0.0336,0.0358,0.0358,0.0336,2026-07-03T21:52:30.745448Z,2026-07-03T21:52:30.745448Z
PLN/SEK,PLN,SEK,1,2.5311,2.61828,2.61828,2.5311,2026-07-03T21:51:48.533374Z,2026-07-03T21:51:48.533374Z
QAR/SEK,QAR,SEK,1,2.5921,2.7059,2.7059,2.5921,2026-07-03T21:52:30.796940Z,2026-07-03T21:52:30.796940Z
RON/SEK,RON,SEK,1,2.0033,2.252,2.252,2.0033,2026-07-03T21:52:30.753492Z,2026-07-03T21:52:30.753492Z
RSD/SEK,RSD,SEK,1,0.091954,0.096284,0.096284,0.091954,2026-07-03T21:52:30.753524Z,2026-07-03T21:52:30.753524Z
SAR/SEK,SAR,SEK,1,2.531,2.6105,2.6105,2.531,2026-07-03T21:51:48.426865Z,2026-07-03T21:51:48.426865Z
SGD/SEK,SGD,SEK,1,7.3884,7.5632,7.5632,7.3884,2026-07-03T21:51:48.568813Z,2026-07-03T21:51:48.568813Z
THB/SEK,THB,SEK,1,0.28622,0.29602,0.29602,0.28622,2026-07-03T21:51:48.436730Z,2026-07-03T21:51:48.436730Z
TND/SEK,TND,SEK,1,3.2044,3.3528,3.3528,3.2044,2026-07-03T21:52:30.753819Z,2026-07-03T21:52:30.753819Z
TRY/SEK,TRY,SEK,1,0.2013,0.2114,0.2114,0.2013,2026-07-03T21:51:48.793188Z,2026-07-03T21:51:48.793188Z
USD/SEK,USD,SEK,1,9.5499,9.7649,9.7649,9.5499,2026-07-03T21:51:48.532274Z,2026-07-03T21:51:48.532274Z
ZAR/SEK,ZAR,SEK,1,0.58623,0.604,0.604,0.58623,2026-07-03T21:51:48.755992Z,2026-07-03T21:51:48.755992Z
