updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
27.07.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,1.0005,1.0145,100.05,101.45,-0.55,100.75,100.0,1.0005,1.0145
27.07.2026 09:00,USA,USD/SEK,USD,SEK,1,9.6179,9.7239,9.6179,9.7239,-0.068,9.6709,1.0,9.6179,9.7239
27.07.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9729,11.0979,10.9729,11.0979,-0.0564,11.0354,1.0,10.9729,11.0979
27.07.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.469,1.484,146.9,148.4,-0.77,147.65,100.0,1.469,1.484
27.07.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.842,12.988,12.842,12.988,-0.068,12.915,1.0,12.842,12.988
27.07.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.815199999999999,11.927200000000001,1181.52,1192.72,-5.22,1187.12,100.0,11.815199999999999,11.927200000000001
27.07.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.058661000000000005,0.059661,5.8661,5.9661,-0.0308,5.9161,100.0,0.058661000000000005,0.059661
27.07.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.6122,2.6562,2.6122,2.6562,-0.0185,2.6342,1.0,2.6122,2.6562
27.07.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.7374,6.8224,6.7374,6.8224,-0.0243,6.7799,1.0,6.7374,6.8224
27.07.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.483,25.883,25.483,25.883,-0.1806,25.683,1.0,25.483,25.883
27.07.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7311,0.7611,0.7311,0.7611,-0.0023,0.7461,1.0,0.7311,0.7611
27.07.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1542,0.15960000000000002,15.42,15.96,-0.08,15.69,100.0,0.1542,0.15960000000000002
27.07.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.2214,1.2454,1.2214,1.2454,-0.0085,1.2334,1.0,1.2214,1.2454
27.07.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.0984,0.1028,0.0984,0.1028,-0.0003,0.1006,1.0,0.0984,0.1028
27.07.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000526,0.00055,0.0526,0.055,-0.0005,0.0538,100.0,0.000526,0.00055
27.07.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.076168,0.078768,7.6168,7.8768,-0.028,7.7468,100.0,0.076168,0.078768
27.07.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.1593,3.2193,3.1593,3.2193,0.0133,3.1893,1.0,3.1593,3.2193
27.07.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.8183,6.9083,6.8183,6.9083,-0.0564,6.8633,1.0,6.8183,6.9083
27.07.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.07359,0.07658999999999999,7.359,7.659,-0.0586,7.509,100.0,0.07359,0.07658999999999999
27.07.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.4141,1.4441,141.41,144.41,-0.82,142.91,100.0,1.4141,1.4441
27.07.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.4149,1.4449,141.49,144.49,-0.84,142.99,100.0,1.4149,1.4449
27.07.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,31.2722,31.7722,31.2722,31.7722,-0.2217,31.5222,1.0,31.2722,31.7722
27.07.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.0126,1.0566,101.26,105.66,-0.71,103.46,100.0,1.0126,1.0566
27.07.2026 09:00,Mexiko,MXN/SEK,MXN,SEK,100,0.5485,0.5625,54.85,56.25,-0.15,55.55,100.0,0.5485,0.5625
27.07.2026 09:00,Nya Zeeland,NZD/SEK,NZD,SEK,1,5.5727,5.6547,5.5727,5.6547,-0.0228,5.6137,1.0,5.5727,5.6547
27.07.2026 09:00,Oman,OMR/SEK,OMR,SEK,1,24.95,25.35,24.95,25.35,-0.18,25.15,1.0,24.95,25.35
27.07.2026 09:00,Pakistan,PKR/SEK,PKR,SEK,1,0.0341,0.0357,0.0341,0.0357,-0.0002,0.0349,1.0,0.0341,0.0357
27.07.2026 09:00,Polen,PLN/SEK,PLN,SEK,100,2.5383,2.5833,253.83,258.33,-0.36,256.08,100.0,2.5383,2.5833
27.07.2026 09:00,Qatar,QAR/SEK,QAR,SEK,1,2.6328,2.6768,2.6328,2.6768,-0.0187,2.6548,1.0,2.6328,2.6768
27.07.2026 09:00,Rum‰nien,RON/SEK,RON,SEK,100,2.0879,2.1399,208.79,213.99,-0.81,211.39,100.0,2.0879,2.1399
27.07.2026 09:00,Saudiarabien,SAR/SEK,SAR,SEK,1,2.5568,2.5968,2.5568,2.5968,-0.0181,2.5768,1.0,2.5568,2.5968
27.07.2026 09:00,Singapore,SGD/SEK,SGD,SEK,1,7.4573,7.5413,7.4573,7.5413,-0.042,7.4993,1.0,7.4573,7.5413
27.07.2026 09:00,Sri Lanka,LKR/SEK,LKR,SEK,100,0.027999999999999997,0.0296,2.8,2.96,-0.03,2.88,100.0,0.027999999999999997,0.0296
27.07.2026 09:00,Sydafrika,ZAR/SEK,ZAR,SEK,1,0.5676,0.5936,0.5676,0.5936,0.0005,0.5806,1.0,0.5676,0.5936
27.07.2026 09:00,Sydkorea,KRW/SEK,KRW,SEK,100,0.00649,0.006690000000000001,0.649,0.669,-0.0059,0.659,100.0,0.00649,0.006690000000000001
27.07.2026 09:00,Tanzania,TZS/SEK,TZS,SEK,100,0.0036249999999999998,0.003765,0.3625,0.3765,-0.0026,0.3695,100.0,0.0036249999999999998,0.003765
27.07.2026 09:00,Thailand,THB/SEK,THB,SEK,100,0.285,0.292,28.5,29.2,-0.02,28.85,100.0,0.285,0.292
27.07.2026 09:00,Tjeckien,CZK/SEK,CZK,SEK,100,0.4543,0.46090000000000003,45.43,46.09,-0.14,45.76,100.0,0.4543,0.46090000000000003
27.07.2026 09:00,Tunisien,TND/SEK,TND,SEK,1,3.2447,3.3447,3.2447,3.3447,-0.0304,3.2947,1.0,3.2447,3.3447
27.07.2026 09:00,Turkiet,TRY/SEK,TRY,SEK,100,0.19949999999999998,0.2095,19.95,20.95,-0.19,20.45,100.0,0.19949999999999998,0.2095
27.07.2026 09:00,Ungern,HUF/SEK,HUF,SEK,100,0.03041,0.031110000000000002,3.041,3.111,0.022,3.076,100.0,0.03041,0.031110000000000002
