updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
29.05.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9903,1.0043,99.03,100.43,-0.5,99.73,100.0,0.9903,1.0043
29.05.2026 09:00,USA,USD/SEK,USD,SEK,1,9.1805,9.2865,9.1805,9.2865,-0.0721,9.2335,1.0,9.1805,9.2865
29.05.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.6992,10.8242,10.6992,10.8242,-0.0443,10.7617,1.0,10.6992,10.8242
29.05.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4324000000000001,1.4474,143.24,144.74,-0.66,143.99,100.0,1.4324000000000001,1.4474
29.05.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.3412,12.4872,12.3412,12.4872,-0.0587,12.4142,1.0,12.3412,12.4872
29.05.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.734100000000002,11.8461,1173.41,1184.61,-2.58,1179.01,100.0,11.734100000000002,11.8461
29.05.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.057505,0.058505,5.7505,5.8505,-0.0336,5.8005,100.0,0.057505,0.058505
29.05.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.4928,2.5368,2.4928,2.5368,-0.0199,2.5148,1.0,2.4928,2.5368
29.05.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.5705,6.6555,6.5705,6.6555,-0.0164,6.613,1.0,6.5705,6.6555
29.05.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,24.3214,24.7214,24.3214,24.7214,-0.1914,24.5214,1.0,24.3214,24.7214
29.05.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7126,0.7426,0.7126,0.7426,-0.0006,0.7276,1.0,0.7126,0.7426
29.05.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1475,0.15289999999999998,14.75,15.29,-0.1,15.02,100.0,0.1475,0.15289999999999998
29.05.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.1671,1.1911,1.1671,1.1911,-0.009,1.1791,1.0,1.1671,1.1911
29.05.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.0947,0.0991,0.0947,0.0991,-0.0005,0.0969,1.0,0.0947,0.0991
29.05.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000505,0.0005290000000000001,0.0505,0.0529,-0.0007,0.0517,100.0,0.000505,0.0005290000000000001
