updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
05.08.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9906,1.0046,99.06,100.46,-0.59,99.76,100.0,0.9906,1.0046
05.08.2026 09:00,USA,USD/SEK,USD,SEK,1,9.4526,9.5586,9.4526,9.5586,-0.0596,9.5056,1.0,9.4526,9.5586
05.08.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9126,11.0376,10.9126,11.0376,-0.0315,10.9751,1.0,10.9126,11.0376
05.08.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4609,1.4759,146.09,147.59,-0.38,146.84,100.0,1.4609,1.4759
05.08.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.7306,12.8766,12.7306,12.8766,-0.0414,12.8036,1.0,12.7306,12.8766
05.08.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.712,11.824000000000002,1171.2,1182.4,-3.56,1176.8,100.0,11.712,11.824000000000002
05.08.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.059813,0.060813,5.9813,6.0813,-0.0346,6.0313,100.0,0.059813,0.060813
05.08.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.567,2.611,2.567,2.611,-0.0164,2.589,1.0,2.567,2.611
05.08.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6603,6.7453,6.6603,6.7453,-0.0084,6.7028,1.0,6.6603,6.7453
05.08.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.044,25.444,25.044,25.444,-0.1583,25.244,1.0,25.044,25.444
05.08.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7269,0.7569,0.7269,0.7569,0.003,0.7419,1.0,0.7269,0.7569
05.08.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1542,0.15960000000000002,15.42,15.96,0.04,15.69,100.0,0.1542,0.15960000000000002
05.08.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.1999,1.2239,1.1999,1.2239,-0.0077,1.2119,1.0,1.1999,1.2239
05.08.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.0978,0.1022,0.0978,0.1022,-0.0004,0.1,1.0,0.0978,0.1022
05.08.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000519,0.000543,0.0519,0.0543,0.0,0.0531,100.0,0.000519,0.000543
05.08.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.076095,0.078695,7.6095,7.8695,-0.0433,7.7395,100.0,0.076095,0.078695
05.08.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.1465,3.2065,3.1465,3.2065,0.0284,3.1765,1.0,3.1465,3.2065
05.08.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.7109,6.8009,6.7109,6.8009,-0.0472,6.7559,1.0,6.7109,6.8009
05.08.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.072478,0.07547799999999999,7.2478,7.5478,-0.0406,7.3978,100.0,0.072478,0.07547799999999999
05.08.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.3939,1.4239,139.39,142.39,-0.74,140.89,100.0,1.3939,1.4239
05.08.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.3944999999999999,1.4244999999999999,139.45,142.45,-0.79,140.95,100.0,1.3944999999999999,1.4244999999999999
05.08.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,30.8043,31.3043,30.8043,31.3043,-0.1845,31.0543,1.0,30.8043,31.3043
05.08.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.0029000000000001,1.0469,100.29,104.69,-0.27,102.49,100.0,1.0029000000000001,1.0469
