pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
JPY/SEK,JPY,SEK,1,0.058771,0.059943,0.059943,0.058771,2026-06-22T12:10:43.527736Z,2026-06-22T12:10:43.527736Z
KES/SEK,KES,SEK,1,0.0726,0.0758,0.0758,0.0726,2026-06-22T12:10:43.527217Z,2026-06-22T12:10:43.527217Z
KRW/SEK,KRW,SEK,1,0.00613,0.006358,0.006358,0.00613,2026-06-22T12:10:43.538579Z,2026-06-22T12:10:43.538579Z
KWD/SEK,KWD,SEK,1,30.6466,31.555,31.555,30.6466,2026-06-22T12:10:43.543106Z,2026-06-22T12:10:43.543106Z
KZT/SEK,KZT,SEK,1,0.019335,0.020137,0.020137,0.019335,2026-06-22T12:10:43.526456Z,2026-06-22T12:10:43.526456Z
LKR/SEK,LKR,SEK,1,0.027871,0.029623,0.029623,0.027871,2026-06-22T12:10:43.525684Z,2026-06-22T12:10:43.525684Z
MAD/SEK,MAD,SEK,1,1.0082,1.0503,1.0503,1.0082,2026-06-22T12:10:43.533837Z,2026-06-22T12:10:43.533837Z
MXN/SEK,MXN,SEK,1,0.54647,0.56159,0.56159,0.54647,2026-06-22T12:10:43.535380Z,2026-06-22T12:10:43.535380Z
MYR/SEK,MYR,SEK,1,2.2897,2.3398,2.3398,2.2897,2026-06-22T12:10:43.533932Z,2026-06-22T12:10:43.533932Z
NOK/SEK,NOK,SEK,1,0.98348,1.00315,1.00315,0.98348,2026-06-22T12:10:43.525223Z,2026-06-22T12:10:43.525223Z
NZD/SEK,NZD,SEK,1,5.4475,5.5566,5.5566,5.4475,2026-06-22T12:10:43.542165Z,2026-06-22T12:10:43.542165Z
PEN/SEK,PEN,SEK,1,2.780095,2.896727,2.896727,2.780095,2026-06-22T12:10:43.559089Z,2026-06-22T12:10:43.559089Z
PHP/SEK,PHP,SEK,1,0.1539,0.1603,0.1603,0.1539,2026-06-22T12:10:43.519437Z,2026-06-22T12:10:43.519437Z
PKR/SEK,PKR,SEK,1,0.0334,0.0356,0.0356,0.0334,2026-06-22T12:10:43.541037Z,2026-06-22T12:10:43.541037Z
PLN/SEK,PLN,SEK,1,2.55136,2.60212,2.60212,2.55136,2026-06-22T12:10:43.534276Z,2026-06-22T12:10:43.534276Z
QAR/SEK,QAR,SEK,1,2.5806,2.687,2.687,2.5806,2026-06-22T12:10:43.561250Z,2026-06-22T12:10:43.561250Z
RON/SEK,RON,SEK,1,2.0785,2.1206,2.1206,2.0785,2026-06-22T12:10:43.534845Z,2026-06-22T12:10:43.534845Z
RSD/SEK,RSD,SEK,1,0.091763,0.095698,0.095698,0.091763,2026-06-22T12:10:43.531604Z,2026-06-22T12:10:43.531604Z
SAR/SEK,SAR,SEK,1,2.5225,2.5925,2.5925,2.5225,2026-06-22T12:10:43.535257Z,2026-06-22T12:10:43.535257Z
SGD/SEK,SGD,SEK,1,7.3539,7.5008,7.5008,7.3539,2026-06-22T12:10:43.541968Z,2026-06-22T12:10:43.541968Z
THB/SEK,THB,SEK,1,0.28778,0.29575,0.29575,0.28778,2026-06-22T12:10:43.533366Z,2026-06-22T12:10:43.533366Z
TND/SEK,TND,SEK,1,3.1872,3.3359,3.3359,3.1872,2026-06-22T12:10:43.528133Z,2026-06-22T12:10:43.528133Z
TRY/SEK,TRY,SEK,1,0.2024,0.2107,0.2107,0.2024,2026-06-22T12:10:43.537865Z,2026-06-22T12:10:43.537865Z
USD/SEK,USD,SEK,1,9.5075,9.6969,9.6969,9.5075,2026-06-22T12:10:43.524415Z,2026-06-22T12:10:43.524415Z
ZAR/SEK,ZAR,SEK,1,0.57883,0.59109,0.59109,0.57883,2026-06-22T12:10:43.518394Z,2026-06-22T12:10:43.518394Z
