pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
ILS/SEK,ILS,SEK,1,3.1298,3.2169,3.2169,3.1298,2026-07-22T08:36:56.735765Z,2026-07-22T08:36:56.735765Z
INR/SEK,INR,SEK,1,0.09865,0.10269,0.10269,0.09865,2026-07-22T08:36:56.747941Z,2026-07-22T08:36:56.747941Z
ISK/SEK,ISK,SEK,1,0.0759,0.0792,0.0792,0.0759,2026-07-22T08:36:56.736336Z,2026-07-22T08:36:56.736336Z
JPY/SEK,JPY,SEK,1,0.059027,0.060194,0.060194,0.059027,2026-07-22T08:36:56.747029Z,2026-07-22T08:36:56.747029Z
KES/SEK,KES,SEK,1,0.0735,0.0767,0.0767,0.0735,2026-07-22T08:36:56.744370Z,2026-07-22T08:36:56.744370Z
KRW/SEK,KRW,SEK,1,0.006447,0.006685,0.006685,0.006447,2026-07-22T08:36:56.753537Z,2026-07-22T08:36:56.753537Z
KWD/SEK,KWD,SEK,1,30.8932,31.7746,31.7746,30.8932,2026-07-22T08:36:56.745186Z,2026-07-22T08:36:56.745186Z
KZT/SEK,KZT,SEK,1,0.020362,0.021205,0.021205,0.020362,2026-07-22T08:36:56.752954Z,2026-07-22T08:36:56.752954Z
LKR/SEK,LKR,SEK,1,0.028021,0.029765,0.029765,0.028021,2026-07-22T08:36:56.739927Z,2026-07-22T08:36:56.739927Z
MAD/SEK,MAD,SEK,1,1.0144,1.0565,1.0565,1.0144,2026-07-22T08:36:56.753005Z,2026-07-22T08:36:56.753005Z
MXN/SEK,MXN,SEK,1,0.55044,0.56558,0.56558,0.55044,2026-07-22T08:36:56.752095Z,2026-07-22T08:36:56.752095Z
MYR/SEK,MYR,SEK,1,2.3509,2.4027,2.4027,2.3509,2026-07-22T08:36:56.748339Z,2026-07-22T08:36:56.748339Z
NOK/SEK,NOK,SEK,1,0.99993,1.0198,1.0198,0.99993,2026-07-22T08:36:56.753523Z,2026-07-22T08:36:56.753523Z
NZD/SEK,NZD,SEK,1,5.5996,5.7108,5.7108,5.5996,2026-07-22T08:36:56.754468Z,2026-07-22T08:36:56.754468Z
PEN/SEK,PEN,SEK,1,2.798074,2.915279,2.915279,2.798074,2026-07-22T08:36:56.739925Z,2026-07-22T08:36:56.739925Z
PHP/SEK,PHP,SEK,1,0.1541,0.1605,0.1605,0.1541,2026-07-22T08:36:56.736085Z,2026-07-22T08:36:56.736085Z
PKR/SEK,PKR,SEK,1,0.0338,0.0361,0.0361,0.0338,2026-07-22T08:36:56.755856Z,2026-07-22T08:36:56.755856Z
PLN/SEK,PLN,SEK,1,2.53507,2.58551,2.58551,2.53507,2026-07-22T08:36:56.742997Z,2026-07-22T08:36:56.742997Z
QAR/SEK,QAR,SEK,1,2.6115,2.7188,2.7188,2.6115,2026-07-22T08:36:56.749673Z,2026-07-22T08:36:56.749673Z
RON/SEK,RON,SEK,1,2.0946,2.1365,2.1365,2.0946,2026-07-22T08:36:56.745108Z,2026-07-22T08:36:56.745108Z
RSD/SEK,RSD,SEK,1,0.092449,0.096433,0.096433,0.092449,2026-07-22T08:36:56.758420Z,2026-07-22T08:36:56.758420Z
SAR/SEK,SAR,SEK,1,2.5532,2.6238,2.6238,2.5532,2026-07-22T08:36:56.749629Z,2026-07-22T08:36:56.749629Z
SGD/SEK,SGD,SEK,1,7.4549,7.6025,7.6025,7.4549,2026-07-22T08:36:56.751752Z,2026-07-22T08:36:56.751752Z
THB/SEK,THB,SEK,1,0.28368,0.29148,0.29148,0.28368,2026-07-22T08:36:56.747543Z,2026-07-22T08:36:56.747543Z
TND/SEK,TND,SEK,1,3.2129,3.3621,3.3621,3.2129,2026-07-22T08:36:56.756676Z,2026-07-22T08:36:56.756676Z
TRY/SEK,TRY,SEK,1,0.2015,0.2098,0.2098,0.2015,2026-07-22T08:36:56.758348Z,2026-07-22T08:36:56.758348Z
USD/SEK,USD,SEK,1,9.6218,9.8121,9.8121,9.6218,2026-07-22T08:36:56.757021Z,2026-07-22T08:36:56.757021Z
ZAR/SEK,ZAR,SEK,1,0.58395,0.59623,0.59623,0.58395,2026-07-22T08:36:56.735797Z,2026-07-22T08:36:56.735797Z
