pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.6173,2.6894,2.6894,2.6173,2026-06-30T10:24:47.113021Z,2026-06-30T10:24:47.113021Z
AUD/SEK,AUD,SEK,1,6.6436,6.7757,6.7757,6.6436,2026-06-30T10:24:47.078333Z,2026-06-30T10:24:47.078333Z
BDT/SEK,BDT,SEK,1,0.076583,0.081786,0.081786,0.076583,2026-06-30T10:24:47.089901Z,2026-06-30T10:24:47.089901Z
BHD/SEK,BHD,SEK,1,25.4965,26.2046,26.2046,25.4965,2026-06-30T10:24:47.115514Z,2026-06-30T10:24:47.115514Z
CAD/SEK,CAD,SEK,1,6.778,6.9127,6.9127,6.778,2026-06-30T10:24:47.125529Z,2026-06-30T10:24:47.125529Z
CHF/SEK,CHF,SEK,1,11.9211,12.1583,12.1583,11.9211,2026-06-30T10:24:47.083484Z,2026-06-30T10:24:47.083484Z
CNH/SEK,CNH,SEK,1,1.4156,1.4546,1.4546,1.4156,2026-06-30T10:24:47.145071Z,2026-06-30T10:24:47.145071Z
CNY/SEK,CNY,SEK,1,1.40722,1.46527,1.46527,1.40722,2026-06-30T10:24:47.090750Z,2026-06-30T10:24:47.090750Z
CZK/SEK,CZK,SEK,1,0.45321,0.4624,0.4624,0.45321,2026-06-30T10:24:47.083658Z,2026-06-30T10:24:47.083658Z
DKK/SEK,DKK,SEK,1,1.47108,1.50027,1.50027,1.47108,2026-06-30T10:24:47.106022Z,2026-06-30T10:24:47.106022Z
EGP/SEK,EGP,SEK,1,0.1918,0.2041,0.2041,0.1918,2026-06-30T10:24:47.086311Z,2026-06-30T10:24:47.086311Z
EUR/SEK,EUR,SEK,1,10.9945,11.2126,11.2126,10.9945,2026-06-30T10:15:36.465384Z,2026-06-30T10:15:36.465384Z
GBP/SEK,GBP,SEK,1,12.7687,13.0225,13.0225,12.7687,2026-06-30T10:24:47.116282Z,2026-06-30T10:24:47.116282Z
GIP/SEK,GIP,SEK,1,12.761812,13.029447,13.029447,12.761812,2026-06-30T10:24:47.145283Z,2026-06-30T10:24:47.145283Z
HKD/SEK,HKD,SEK,1,1.22587,1.25963,1.25963,1.22587,2026-06-30T10:24:47.077521Z,2026-06-30T10:24:47.077521Z
HUF/SEK,HUF,SEK,1,0.030857,0.031484,0.031484,0.030857,2026-06-30T10:24:47.085371Z,2026-06-30T10:24:47.085371Z
IDR/SEK,IDR,SEK,1,0.000534,0.0005561,0.0005561,0.000534,2026-06-30T10:24:47.137435Z,2026-06-30T10:24:47.137435Z
ILS/SEK,ILS,SEK,1,3.223,3.3129,3.3129,3.223,2026-06-30T10:24:47.076357Z,2026-06-30T10:24:47.076357Z
INR/SEK,INR,SEK,1,0.10088,0.10502,0.10502,0.10088,2026-06-30T10:24:47.104957Z,2026-06-30T10:24:47.104957Z
ISK/SEK,ISK,SEK,1,0.0755,0.0787,0.0787,0.0755,2026-06-30T10:24:47.082423Z,2026-06-30T10:24:47.082423Z
JPY/SEK,JPY,SEK,1,0.059445,0.060626,0.060626,0.059445,2026-06-30T10:24:47.091620Z,2026-06-30T10:24:47.091620Z
KES/SEK,KES,SEK,1,0.0737,0.0769,0.0769,0.0737,2026-06-30T10:24:47.087179Z,2026-06-30T10:24:47.087179Z
KRW/SEK,KRW,SEK,1,0.006164,0.006393,0.006393,0.006164,2026-06-30T10:24:47.124955Z,2026-06-30T10:24:47.124955Z
KWD/SEK,KWD,SEK,1,31.0109,31.9047,31.9047,31.0109,2026-06-30T10:24:47.135120Z,2026-06-30T10:24:47.135120Z
KZT/SEK,KZT,SEK,1,0.019966,0.020799,0.020799,0.019966,2026-06-30T10:24:47.144328Z,2026-06-30T10:24:47.144328Z
