pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
QAR/SEK,QAR,SEK,1,2.5987,2.7064,2.7064,2.5987,2026-07-15T08:51:20.450357Z,2026-07-15T08:51:20.450357Z
RON/SEK,RON,SEK,1,2.0872,2.1297,2.1297,2.0872,2026-07-15T08:51:20.491485Z,2026-07-15T08:51:20.491485Z
RSD/SEK,RSD,SEK,1,0.092182,0.096136,0.096136,0.092182,2026-07-15T08:51:20.451791Z,2026-07-15T08:51:20.451791Z
SAR/SEK,SAR,SEK,1,2.5386,2.6088,2.6088,2.5386,2026-07-15T08:42:26.399452Z,2026-07-15T08:42:26.399452Z
SGD/SEK,SGD,SEK,1,7.415,7.5619,7.5619,7.415,2026-07-15T08:42:26.389806Z,2026-07-15T08:42:26.389806Z
THB/SEK,THB,SEK,1,0.28393,0.29174,0.29174,0.28393,2026-07-15T08:51:20.459083Z,2026-07-15T08:51:20.459083Z
TND/SEK,TND,SEK,1,3.2034,3.3501,3.3501,3.2034,2026-07-15T08:51:20.449323Z,2026-07-15T08:51:20.449323Z
TRY/SEK,TRY,SEK,1,0.2014,0.2096,0.2096,0.2014,2026-07-15T08:42:26.390199Z,2026-07-15T08:42:26.390199Z
USD/SEK,USD,SEK,1,9.5764,9.7659,9.7659,9.5764,2026-07-15T08:42:26.402665Z,2026-07-15T08:42:26.402665Z
ZAR/SEK,ZAR,SEK,1,0.58476,0.59706,0.59706,0.58476,2026-07-15T08:42:26.389932Z,2026-07-15T08:42:26.389932Z
