pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.5472,2.6172,2.6172,2.5472,2026-06-10T10:01:15.519164Z,2026-06-10T10:01:15.519164Z
AUD/SEK,AUD,SEK,1,6.5826,6.7131,6.7131,6.5826,2026-06-10T10:01:15.516512Z,2026-06-10T10:01:15.516512Z
BDT/SEK,BDT,SEK,1,0.074678,0.079669,0.079669,0.074678,2026-06-10T10:01:15.509475Z,2026-06-10T10:01:15.509475Z
BHD/SEK,BHD,SEK,1,24.8035,25.4919,25.4919,24.8035,2026-06-10T10:01:15.517994Z,2026-06-10T10:01:15.517994Z
CAD/SEK,CAD,SEK,1,6.7435,6.8772,6.8772,6.7435,2026-06-10T10:01:15.516986Z,2026-06-10T10:01:15.516986Z
CHF/SEK,CHF,SEK,1,11.7624,11.9957,11.9957,11.7624,2026-06-10T10:01:15.508454Z,2026-06-10T10:01:15.508454Z
CNH/SEK,CNH,SEK,1,1.3798,1.4177,1.4177,1.3798,2026-06-10T10:01:15.533767Z,2026-06-10T10:01:15.533767Z
CNY/SEK,CNY,SEK,1,1.37091,1.42731,1.42731,1.37091,2026-06-10T10:01:15.519213Z,2026-06-10T10:01:15.519213Z
CZK/SEK,CZK,SEK,1,0.44884,0.45791,0.45791,0.44884,2026-06-10T10:01:15.508917Z,2026-06-10T10:01:15.508917Z
DKK/SEK,DKK,SEK,1,1.45213,1.48096,1.48096,1.45213,2026-06-10T10:01:15.517680Z,2026-06-10T10:01:15.517680Z
EGP/SEK,EGP,SEK,1,0.1773,0.1886,0.1886,0.1773,2026-06-10T10:01:15.513342Z,2026-06-10T10:01:15.513342Z
EUR/SEK,EUR,SEK,1,10.858,11.0734,11.0734,10.858,2026-06-10T10:10:07.700686Z,2026-06-10T10:10:07.700686Z
GBP/SEK,GBP,SEK,1,12.5812,12.8306,12.8306,12.5812,2026-06-10T10:01:15.517314Z,2026-06-10T10:01:15.517314Z
GIP/SEK,GIP,SEK,1,12.573949,12.837845,12.837845,12.573949,2026-06-10T10:01:15.519490Z,2026-06-10T10:01:15.519490Z
HKD/SEK,HKD,SEK,1,1.19388,1.22668,1.22668,1.19388,2026-06-10T10:01:15.509148Z,2026-06-10T10:01:15.509148Z
HUF/SEK,HUF,SEK,1,0.03052,0.031139,0.031139,0.03052,2026-06-10T10:01:15.534767Z,2026-06-10T10:01:15.534767Z
IDR/SEK,IDR,SEK,1,0.0005176,0.000539,0.000539,0.0005176,2026-06-10T10:01:15.525369Z,2026-06-10T10:01:15.525369Z
ILS/SEK,ILS,SEK,1,3.148,3.2357,3.2357,3.148,2026-06-10T10:01:15.508640Z,2026-06-10T10:01:15.508640Z
INR/SEK,INR,SEK,1,0.09755,0.10155,0.10155,0.09755,2026-06-10T10:01:15.522294Z,2026-06-10T10:01:15.522294Z
ISK/SEK,ISK,SEK,1,0.0749,0.078,0.078,0.0749,2026-06-10T10:01:15.514330Z,2026-06-10T10:01:15.514330Z
JPY/SEK,JPY,SEK,1,0.058568,0.059727,0.059727,0.058568,2026-06-10T09:21:24.842733Z,2026-06-10T09:21:24.842733Z
KES/SEK,KES,SEK,1,0.0717,0.0748,0.0748,0.0717,2026-06-10T10:01:15.534116Z,2026-06-10T10:01:15.534116Z
KRW/SEK,KRW,SEK,1,0.006114,0.00634,0.00634,0.006114,2026-06-10T10:01:15.509861Z,2026-06-10T10:01:15.509861Z
KWD/SEK,KWD,SEK,1,30.2407,31.1029,31.1029,30.2407,2026-06-10T10:01:15.509759Z,2026-06-10T10:01:15.509759Z
KZT/SEK,KZT,SEK,1,0.019052,0.019844,0.019844,0.019052,2026-06-10T10:01:15.525564Z,2026-06-10T10:01:15.525564Z
LKR/SEK,LKR,SEK,1,0.027792,0.029603,0.029603,0.027792,2026-06-10T10:01:15.528954Z,2026-06-10T10:01:15.528954Z
MAD/SEK,MAD,SEK,1,1.0037,1.0454,1.0454,1.0037,2026-06-10T10:01:15.531636Z,2026-06-10T10:01:15.531636Z
MXN/SEK,MXN,SEK,1,0.53655,0.55134,0.55134,0.53655,2026-06-10T10:01:15.529007Z,2026-06-10T10:01:15.529007Z
MYR/SEK,MYR,SEK,1,2.3054,2.3562,2.3562,2.3054,2026-06-10T10:01:15.520005Z,2026-06-10T10:01:15.520005Z
NOK/SEK,NOK,SEK,1,0.9896,1.00927,1.00927,0.9896,2026-06-10T10:01:15.519864Z,2026-06-10T10:01:15.519864Z
NZD/SEK,NZD,SEK,1,5.4591,5.5676,5.5676,5.4591,2026-06-10T10:01:15.532834Z,2026-06-10T10:01:15.532834Z
PEN/SEK,PEN,SEK,1,2.740062,2.854023,2.854023,2.740062,2026-06-10T10:01:15.535571Z,2026-06-10T10:01:15.535571Z
PHP/SEK,PHP,SEK,1,0.1512,0.1576,0.1576,0.1512,2026-06-10T10:01:15.508834Z,2026-06-10T10:01:15.508834Z
PKR/SEK,PKR,SEK,1,0.033,0.0351,0.0351,0.033,2026-06-10T10:01:15.529077Z,2026-06-10T10:01:15.529077Z
PLN/SEK,PLN,SEK,1,2.55568,2.60658,2.60658,2.55568,2026-06-10T10:01:15.531293Z,2026-06-10T10:01:15.531293Z
QAR/SEK,QAR,SEK,1,2.548,2.6538,2.6538,2.548,2026-06-10T10:01:15.509319Z,2026-06-10T10:01:15.509319Z
RON/SEK,RON,SEK,1,2.0731,2.1148,2.1148,2.0731,2026-06-10T10:01:15.509540Z,2026-06-10T10:01:15.509540Z
RSD/SEK,RSD,SEK,1,0.091423,0.095342,0.095342,0.091423,2026-06-10T10:01:15.522150Z,2026-06-10T10:01:15.522150Z
SAR/SEK,SAR,SEK,1,2.4917,2.5604,2.5604,2.4917,2026-06-10T10:01:15.528543Z,2026-06-10T10:01:15.528543Z
SGD/SEK,SGD,SEK,1,7.295,7.4395,7.4395,7.295,2026-06-10T10:01:15.514007Z,2026-06-10T10:01:15.514007Z
THB/SEK,THB,SEK,1,0.28455,0.29239,0.29239,0.28455,2026-06-10T10:01:15.528201Z,2026-06-10T10:01:15.528201Z
TND/SEK,TND,SEK,1,3.1724,3.3105,3.3105,3.1724,2026-06-10T10:01:15.525237Z,2026-06-10T10:01:15.525237Z
TRY/SEK,TRY,SEK,1,0.2013,0.2095,0.2095,0.2013,2026-06-10T10:01:15.525752Z,2026-06-10T10:01:15.525752Z
USD/SEK,USD,SEK,1,9.3916,9.5774,9.5774,9.3916,2026-06-10T10:01:15.524327Z,2026-06-10T10:01:15.524327Z
ZAR/SEK,ZAR,SEK,1,0.56693,0.57885,0.57885,0.56693,2026-06-10T10:01:15.508981Z,2026-06-10T10:01:15.508981Z
