updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
03.07.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9765999999999999,0.9906,97.66,99.06,0.26,98.36,100.0,0.9765999999999999,0.9906
03.07.2026 09:00,USA,USD/SEK,USD,SEK,1,9.5871,9.6931,9.5871,9.6931,-0.0727,9.6401,1.0,9.5871,9.6931
03.07.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.981,11.106,10.981,11.106,-0.0251,11.0435,1.0,10.981,11.106
03.07.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4701,1.4850999999999999,147.01,148.51,-0.33,147.76,100.0,1.4701,1.4850999999999999
03.07.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.8168,12.9628,12.8168,12.9628,-0.0356,12.8898,1.0,12.8168,12.9628
03.07.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.968699999999998,12.0807,1196.87,1208.07,0.53,1202.47,100.0,11.968699999999998,12.0807
03.07.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.059428,0.060427999999999996,5.9428,6.0428,-0.0097,5.9928,100.0,0.059428,0.060427999999999996
03.07.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.6036,2.6476,2.6036,2.6476,-0.0198,2.6256,1.0,2.6036,2.6476
03.07.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6532,6.7382,6.6532,6.7382,-0.0031,6.6957,1.0,6.6532,6.7382
03.07.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.4046,25.8046,25.4046,25.8046,-0.1931,25.6046,1.0,25.4046,25.8046
03.07.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7413,0.7713,0.7413,0.7713,-0.0008,0.7563,1.0,0.7413,0.7713
03.07.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1545,0.15990000000000001,15.45,15.99,-0.08,15.72,100.0,0.1545,0.15990000000000001
03.07.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.2175,1.2415,1.2175,1.2415,-0.0089,1.2295,1.0,1.2175,1.2415
03.07.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.099,0.1034,0.099,0.1034,-0.0008,0.1012,1.0,0.099,0.1034
03.07.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000526,0.00055,0.0526,0.055,-0.0003,0.0538,100.0,0.000526,0.00055
03.07.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.075379,0.077979,7.5379,7.7979,-0.0288,7.6679,100.0,0.075379,0.077979
03.07.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.1968,3.2568,3.1968,3.2568,-0.019,3.2268,1.0,3.1968,3.2568
03.07.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.7595,6.8495,6.7595,6.8495,-0.0378,6.8045,1.0,6.7595,6.8495
03.07.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.073495,0.076495,7.3495,7.6495,-0.0654,7.4995,100.0,0.073495,0.076495
03.07.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.406,1.436,140.6,143.6,-1.0,142.1,100.0,1.406,1.436
03.07.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.4077000000000002,1.4377000000000002,140.77,143.77,-0.97,142.27,100.0,1.4077000000000002,1.4377000000000002
03.07.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,31.1616,31.6616,31.1616,31.6616,-0.2369,31.4116,1.0,31.1616,31.6616
03.07.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.0099,1.0539,100.99,105.39,-0.53,103.19,100.0,1.0099,1.0539
03.07.2026 09:00,Mexiko,MXN/SEK,MXN,SEK,100,0.5468,0.5608,54.68,56.08,-0.01,55.38,100.0,0.5468,0.5608
03.07.2026 09:00,Nya Zeeland,NZD/SEK,NZD,SEK,1,5.4751,5.5571,5.4751,5.5571,-0.0004,5.5161,1.0,5.4751,5.5571
03.07.2026 09:00,Oman,OMR/SEK,OMR,SEK,1,24.87,25.27,24.87,25.27,-0.19,25.07,1.0,24.87,25.27
03.07.2026 09:00,Pakistan,PKR/SEK,PKR,SEK,1,0.0339,0.0355,0.0339,0.0355,-0.0003,0.0347,1.0,0.0339,0.0355
03.07.2026 09:00,Polen,PLN/SEK,PLN,SEK,100,2.5543,2.5993,255.43,259.93,-0.15,257.68,100.0,2.5543,2.5993
03.07.2026 09:00,Qatar,QAR/SEK,QAR,SEK,1,2.6249,2.6689,2.6249,2.6689,-0.0199,2.6469,1.0,2.6249,2.6689
03.07.2026 09:00,Rum‰nien,RON/SEK,RON,SEK,100,2.0862,2.1382,208.62,213.82,-0.46,211.22,100.0,2.0862,2.1382
03.07.2026 09:00,Saudiarabien,SAR/SEK,SAR,SEK,1,2.548,2.588,2.548,2.588,-0.0191,2.568,1.0,2.548,2.588
03.07.2026 09:00,Singapore,SGD/SEK,SGD,SEK,1,7.43,7.514,7.43,7.514,-0.0346,7.472,1.0,7.43,7.514
03.07.2026 09:00,Sri Lanka,LKR/SEK,LKR,SEK,100,0.027999999999999997,0.0296,2.8,2.96,-0.02,2.88,100.0,0.027999999999999997,0.0296
03.07.2026 09:00,Sydafrika,ZAR/SEK,ZAR,SEK,1,0.5823,0.6083,0.5823,0.6083,0.0022,0.5953,1.0,0.5823,0.6083
03.07.2026 09:00,Sydkorea,KRW/SEK,KRW,SEK,100,0.006202999999999999,0.006403,0.6203,0.6403,0.0038,0.6303,100.0,0.006202999999999999,0.006403
03.07.2026 09:00,Tanzania,TZS/SEK,TZS,SEK,100,0.0036309999999999997,0.003771,0.3631,0.3771,-0.0028,0.3701,100.0,0.0036309999999999997,0.003771
03.07.2026 09:00,Thailand,THB/SEK,THB,SEK,100,0.2873,0.2943,28.73,29.43,-0.1,29.08,100.0,0.2873,0.2943
03.07.2026 09:00,Tjeckien,CZK/SEK,CZK,SEK,100,0.4532,0.4598,45.32,45.98,-0.05,45.65,100.0,0.4532,0.4598
03.07.2026 09:00,Tunisien,TND/SEK,TND,SEK,1,3.2554,3.3554,3.2554,3.3554,-0.0252,3.3054,1.0,3.2554,3.3554
03.07.2026 09:00,Turkiet,TRY/SEK,TRY,SEK,100,0.2011,0.21109999999999998,20.11,21.11,-0.2,20.61,100.0,0.2011,0.21109999999999998
