updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
31.07.2026 09:01,Norge,NOK/SEK,NOK,SEK,100,0.9922,1.0062,99.22,100.62,-0.84,99.92,100.0,0.9922,1.0062
31.07.2026 09:01,USA,USD/SEK,USD,SEK,1,9.4821,9.5881,9.4821,9.5881,-0.1368,9.5351,1.0,9.4821,9.5881
31.07.2026 09:01,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9209,11.0459,10.9209,11.0459,-0.0865,10.9834,1.0,10.9209,11.0459
31.07.2026 09:01,Danmark,DKK/SEK,DKK,SEK,100,1.4615,1.4765000000000001,146.15,147.65,-1.22,146.9,100.0,1.4615,1.4765000000000001
31.07.2026 09:01,Storbritannien,GBP/SEK,GBP,SEK,1,12.7556,12.9016,12.7556,12.9016,-0.0761,12.8286,1.0,12.7556,12.9016
31.07.2026 09:01,Schweiz,CHF/SEK,CHF,SEK,100,11.7688,11.880799999999999,1176.88,1188.08,-3.04,1182.48,100.0,11.7688,11.880799999999999
31.07.2026 09:01,Japan,JPY/SEK,JPY,SEK,100,0.058989,0.059989,5.8989,5.9989,0.041,5.9489,100.0,0.058989,0.059989
31.07.2026 09:01,Arabemirater,AED/SEK,AED,SEK,1,2.5753,2.6193,2.5753,2.6193,-0.0371,2.5973,1.0,2.5753,2.6193
31.07.2026 09:01,Australien,AUD/SEK,AUD,SEK,1,6.6667,6.7517,6.6667,6.7517,-0.0175,6.7092,1.0,6.6667,6.7517
31.07.2026 09:01,Bahrain,BHD/SEK,BHD,SEK,1,25.1223,25.5223,25.1223,25.5223,-0.3633,25.3223,1.0,25.1223,25.5223
31.07.2026 09:01,Botswana,BWP/SEK,BWP,SEK,1,0.7264,0.7564,0.7264,0.7564,-0.0043,0.7414,1.0,0.7264,0.7564
31.07.2026 09:01,Filippinerna,PHP/SEK,PHP,SEK,100,0.1532,0.1586,15.32,15.86,-0.17,15.59,100.0,0.1532,0.1586
31.07.2026 09:01,Hong Kong,HKD/SEK,HKD,SEK,1,1.2042,1.2282,1.2042,1.2282,-0.0163,1.2162,1.0,1.2042,1.2282
31.07.2026 09:01,Indien,INR/SEK,INR,SEK,1,0.0979,0.1023,0.0979,0.1023,-0.001,0.1001,1.0,0.0979,0.1023
31.07.2026 09:01,Indonesien,IDR/SEK,IDR,SEK,100,0.000517,0.000541,0.0517,0.0541,-0.0007,0.0529,100.0,0.000517,0.000541
31.07.2026 09:01,Island,ISK/SEK,ISK,SEK,100,0.076028,0.078628,7.6028,7.8628,-0.0632,7.7328,100.0,0.076028,0.078628
31.07.2026 09:01,Israel,ILS/SEK,ILS,SEK,1,3.0905,3.1505,3.0905,3.1505,-0.0182,3.1205,1.0,3.0905,3.1505
31.07.2026 09:01,Kanada,CAD/SEK,CAD,SEK,1,6.7593,6.8493,6.7593,6.8493,-0.0752,6.8043,1.0,6.7593,6.8493
