pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
PHP/SEK,PHP,SEK,1,0.152,0.1598,0.1598,0.152,2026-06-12T22:57:49.220251Z,2026-06-12T22:57:49.220251Z
PKR/SEK,PKR,SEK,1,0.0328,0.0352,0.0352,0.0328,2026-06-12T22:57:49.362450Z,2026-06-12T22:57:49.362450Z
PLN/SEK,PLN,SEK,1,2.52074,2.64206,2.64206,2.52074,2026-06-12T22:57:49.281506Z,2026-06-12T22:57:49.281506Z
QAR/SEK,QAR,SEK,1,2.5355,2.6636,2.6636,2.5355,2026-06-12T22:57:48.340036Z,2026-06-12T22:57:48.340036Z
RON/SEK,RON,SEK,1,2.046,2.1442,2.1442,2.046,2026-06-12T22:57:48.754125Z,2026-06-12T22:57:48.754125Z
RSD/SEK,RSD,SEK,1,0.090803,0.096067,0.096067,0.090803,2026-06-12T22:57:48.223650Z,2026-06-12T22:57:48.223650Z
SAR/SEK,SAR,SEK,1,2.4768,2.5711,2.5711,2.4768,2026-06-12T22:57:49.282443Z,2026-06-12T22:57:49.282443Z
SGD/SEK,SGD,SEK,1,7.2391,7.5027,7.5027,7.2391,2026-06-12T22:57:48.823159Z,2026-06-12T22:57:48.823159Z
THB/SEK,THB,SEK,1,0.28279,0.29514,0.29514,0.28279,2026-06-12T22:57:49.281885Z,2026-06-12T22:57:49.281885Z
TND/SEK,TND,SEK,1,3.1581,3.3244,3.3244,3.1581,2026-06-12T22:57:48.863023Z,2026-06-12T22:57:48.863023Z
TRY/SEK,TRY,SEK,1,0.1992,0.2103,0.2103,0.1992,2026-06-12T22:57:49.204481Z,2026-06-12T22:57:49.204481Z
USD/SEK,USD,SEK,1,9.3417,9.613,9.613,9.3417,2026-06-12T22:57:49.279936Z,2026-06-12T22:57:49.279936Z
ZAR/SEK,ZAR,SEK,1,0.56911,0.59402,0.59402,0.56911,2026-06-12T22:57:48.862120Z,2026-06-12T22:57:48.862120Z
