pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.5379,2.6077,2.6077,2.5379,2026-06-08T10:34:02.200071Z,2026-06-08T10:34:02.200071Z
AUD/SEK,AUD,SEK,1,6.6012,6.7321,6.7321,6.6012,2026-06-08T10:34:02.177696Z,2026-06-08T10:34:02.177696Z
BDT/SEK,BDT,SEK,1,0.074402,0.079392,0.079392,0.074402,2026-06-08T10:34:02.178482Z,2026-06-08T10:34:02.178482Z
BHD/SEK,BHD,SEK,1,24.7166,25.4034,25.4034,24.7166,2026-06-08T10:34:02.201392Z,2026-06-08T10:34:02.201392Z
CAD/SEK,CAD,SEK,1,6.7105,6.8434,6.8434,6.7105,2026-06-08T10:34:02.200591Z,2026-06-08T10:34:02.200591Z
CHF/SEK,CHF,SEK,1,11.733,11.9657,11.9657,11.733,2026-06-08T10:34:02.180950Z,2026-06-08T10:34:02.180950Z
CNH/SEK,CNH,SEK,1,1.3736,1.4113,1.4113,1.3736,2026-06-08T10:34:02.217018Z,2026-06-08T10:34:02.217018Z
CNY/SEK,CNY,SEK,1,1.36472,1.4208,1.4208,1.36472,2026-06-08T10:34:02.199753Z,2026-06-08T10:34:02.199753Z
CZK/SEK,CZK,SEK,1,0.44494,0.45393,0.45393,0.44494,2026-06-08T10:34:02.183108Z,2026-06-08T10:34:02.183108Z
DKK/SEK,DKK,SEK,1,1.44225,1.47087,1.47087,1.44225,2026-06-08T10:34:02.203339Z,2026-06-08T10:34:02.203339Z
EGP/SEK,EGP,SEK,1,0.1756,0.1868,0.1868,0.1756,2026-06-08T10:34:02.182515Z,2026-06-08T10:34:02.182515Z
EUR/SEK,EUR,SEK,1,10.769,10.9827,10.9827,10.769,2026-06-08T12:09:42.109503Z,2026-06-08T12:09:42.109503Z
GBP/SEK,GBP,SEK,1,12.4768,12.724,12.724,12.4768,2026-06-08T10:34:02.201852Z,2026-06-08T10:34:02.201852Z
GIP/SEK,GIP,SEK,1,12.469528,12.731147,12.731147,12.469528,2026-06-08T10:34:02.201536Z,2026-06-08T10:34:02.201536Z
HKD/SEK,HKD,SEK,1,1.18966,1.22234,1.22234,1.18966,2026-06-08T10:34:02.179273Z,2026-06-08T10:34:02.179273Z
HUF/SEK,HUF,SEK,1,0.030201,0.030814,0.030814,0.030201,2026-06-08T10:34:02.231670Z,2026-06-08T10:34:02.231670Z
IDR/SEK,IDR,SEK,1,0.0005092,0.0005305,0.0005305,0.0005092,2026-06-08T10:34:02.220628Z,2026-06-08T10:34:02.220628Z
ILS/SEK,ILS,SEK,1,3.1659,3.254,3.254,3.1659,2026-06-08T10:34:02.181710Z,2026-06-08T10:34:02.181710Z
INR/SEK,INR,SEK,1,0.09675,0.10072,0.10072,0.09675,2026-06-08T10:34:02.202451Z,2026-06-08T10:34:02.202451Z
ISK/SEK,ISK,SEK,1,0.0742,0.0774,0.0774,0.0742,2026-06-08T10:34:02.182284Z,2026-06-08T10:34:02.182284Z
JPY/SEK,JPY,SEK,1,0.058344,0.059511,0.059511,0.058344,2026-06-08T12:11:29.745186Z,2026-06-08T12:11:29.745186Z
KES/SEK,KES,SEK,1,0.0715,0.0746,0.0746,0.0715,2026-06-08T10:34:02.219383Z,2026-06-08T10:34:02.219383Z
KRW/SEK,KRW,SEK,1,0.006045,0.006268,0.006268,0.006045,2026-06-08T10:34:02.186421Z,2026-06-08T10:34:02.186421Z
KWD/SEK,KWD,SEK,1,30.1207,30.9949,30.9949,30.1207,2026-06-08T10:34:02.179032Z,2026-06-08T10:34:02.179032Z
KZT/SEK,KZT,SEK,1,0.01905,0.019846,0.019846,0.01905,2026-06-08T10:34:02.218852Z,2026-06-08T10:34:02.218852Z
LKR/SEK,LKR,SEK,1,0.027248,0.02897,0.02897,0.027248,2026-06-08T10:34:02.220168Z,2026-06-08T10:34:02.220168Z
MAD/SEK,MAD,SEK,1,1.0006,1.0421,1.0421,1.0006,2026-06-08T10:34:02.219762Z,2026-06-08T10:34:02.219762Z
MXN/SEK,MXN,SEK,1,0.53383,0.54855,0.54855,0.53383,2026-06-08T10:34:02.218014Z,2026-06-08T10:34:02.218014Z
MYR/SEK,MYR,SEK,1,2.2945,2.345,2.345,2.2945,2026-06-08T10:34:02.199304Z,2026-06-08T10:34:02.199304Z
NOK/SEK,NOK,SEK,1,0.98932,1.00897,1.00897,0.98932,2026-06-08T10:34:02.198937Z,2026-06-08T10:34:02.198937Z
NZD/SEK,NZD,SEK,1,5.4384,5.5465,5.5465,5.4384,2026-06-08T10:34:02.221803Z,2026-06-08T10:34:02.221803Z
