updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
14.07.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9883,1.0023,98.83,100.23,0.5,99.53,100.0,0.9883,1.0023
14.07.2026 09:00,USA,USD/SEK,USD,SEK,1,9.6615,9.7675,9.6615,9.7675,0.0247,9.7145,1.0,9.6615,9.7675
14.07.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9999,11.1249,10.9999,11.1249,0.0139,11.0624,1.0,10.9999,11.1249
14.07.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4721000000000002,1.4871,147.21,148.71,0.14,147.96,100.0,1.4721000000000002,1.4871
14.07.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.9045,13.0505,12.9045,13.0505,0.0122,12.9775,1.0,12.9045,13.0505
14.07.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.8725,11.9845,1187.25,1198.45,-4.3,1192.85,100.0,11.8725,11.9845
14.07.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.059352,0.060351999999999996,5.9352,6.0352,0.0143,5.9852,100.0,0.059352,0.060351999999999996
14.07.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.6242,2.6682,2.6242,2.6682,0.0068,2.6462,1.0,2.6242,2.6682
14.07.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6907,6.7757,6.6907,6.7757,0.0182,6.7332,1.0,6.6907,6.7757
14.07.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.5988,25.9988,25.5988,25.9988,0.0656,25.7988,1.0,25.5988,25.9988
14.07.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7388,0.7688,0.7388,0.7688,-0.0035,0.7538,1.0,0.7388,0.7688
14.07.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.155,0.1604,15.5,16.04,0.01,15.77,100.0,0.155,0.1604
