pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
JPY/SEK,JPY,SEK,1,0.059452,0.060629,0.060629,0.059452,2026-06-26T09:39:44.171367Z,2026-06-26T09:39:44.171367Z
KES/SEK,KES,SEK,1,0.0733,0.0765,0.0765,0.0733,2026-06-26T09:39:44.140415Z,2026-06-26T09:39:44.140415Z
KRW/SEK,KRW,SEK,1,0.006197,0.006426,0.006426,0.006197,2026-06-26T09:39:44.183807Z,2026-06-26T09:39:44.183807Z
KWD/SEK,KWD,SEK,1,30.8812,31.7834,31.7834,30.8812,2026-06-26T09:39:44.174205Z,2026-06-26T09:39:44.174205Z
KZT/SEK,KZT,SEK,1,0.01954,0.020345,0.020345,0.01954,2026-06-26T09:39:44.220464Z,2026-06-26T09:39:44.220464Z
LKR/SEK,LKR,SEK,1,0.027981,0.029741,0.029741,0.027981,2026-06-26T09:39:44.142146Z,2026-06-26T09:39:44.142146Z
MAD/SEK,MAD,SEK,1,1.013,1.055,1.055,1.013,2026-06-26T09:39:44.198826Z,2026-06-26T09:39:44.198826Z
MXN/SEK,MXN,SEK,1,0.54627,0.56131,0.56131,0.54627,2026-06-26T09:39:44.208728Z,2026-06-26T09:39:44.208728Z
MYR/SEK,MYR,SEK,1,2.347,2.3984,2.3984,2.347,2026-06-26T09:39:44.172304Z,2026-06-26T09:39:44.172304Z
NOK/SEK,NOK,SEK,1,0.97103,0.99041,0.99041,0.97103,2026-06-26T09:39:44.210543Z,2026-06-26T09:39:44.210543Z
NZD/SEK,NZD,SEK,1,5.4319,5.5399,5.5399,5.4319,2026-06-26T09:39:44.194710Z,2026-06-26T09:39:44.194710Z
PEN/SEK,PEN,SEK,1,2.787093,2.902832,2.902832,2.787093,2026-06-26T09:39:44.207151Z,2026-06-26T09:39:44.207151Z
PHP/SEK,PHP,SEK,1,0.155,0.1615,0.1615,0.155,2026-06-26T09:39:44.189501Z,2026-06-26T09:39:44.189501Z
PKR/SEK,PKR,SEK,1,0.0338,0.036,0.036,0.0338,2026-06-26T09:39:44.187918Z,2026-06-26T09:39:44.187918Z
PLN/SEK,PLN,SEK,1,2.55629,2.60715,2.60715,2.55629,2026-06-26T09:39:44.140548Z,2026-06-26T09:39:44.140548Z
QAR/SEK,QAR,SEK,1,2.6076,2.7149,2.7149,2.6076,2026-06-26T09:39:44.215652Z,2026-06-26T09:39:44.215652Z
RON/SEK,RON,SEK,1,2.091,2.1329,2.1329,2.091,2026-06-26T09:39:44.189125Z,2026-06-26T09:39:44.189125Z
RSD/SEK,RSD,SEK,1,0.092275,0.096253,0.096253,0.092275,2026-06-26T09:39:44.219531Z,2026-06-26T09:39:44.219531Z
SAR/SEK,SAR,SEK,1,2.5483,2.6187,2.6187,2.5483,2026-06-26T09:39:44.190267Z,2026-06-26T09:39:44.190267Z
SGD/SEK,SGD,SEK,1,7.4257,7.5727,7.5727,7.4257,2026-06-26T09:39:44.173118Z,2026-06-26T09:39:44.173118Z
THB/SEK,THB,SEK,1,0.28684,0.29474,0.29474,0.28684,2026-06-26T09:39:44.182215Z,2026-06-26T09:39:44.182215Z
TND/SEK,TND,SEK,1,3.2071,3.3594,3.3594,3.2071,2026-06-26T09:39:44.178915Z,2026-06-26T09:39:44.178915Z
TRY/SEK,TRY,SEK,1,0.2038,0.2121,0.2121,0.2038,2026-06-26T09:39:44.188687Z,2026-06-26T09:39:44.188687Z
USD/SEK,USD,SEK,1,9.6069,9.7969,9.7969,9.6069,2026-06-26T09:39:44.209535Z,2026-06-26T09:39:44.209535Z
ZAR/SEK,ZAR,SEK,1,0.58432,0.59661,0.59661,0.58432,2026-06-26T09:39:44.142054Z,2026-06-26T09:39:44.142054Z
