updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
09.07.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9842,0.9982,98.42,99.82,0.16,99.12,100.0,0.9842,0.9982
09.07.2026 09:00,USA,USD/SEK,USD,SEK,1,9.6051,9.7111,9.6051,9.7111,-0.0265,9.6581,1.0,9.6051,9.7111
09.07.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9885,11.1135,10.9885,11.1135,-0.013,11.051,1.0,10.9885,11.1135
09.07.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4707,1.4857,147.07,148.57,-0.21,147.82,100.0,1.4707,1.4857
09.07.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.8957,13.0417,12.8957,13.0417,0.022,12.9687,1.0,12.8957,13.0417
09.07.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.9274,12.0394,1192.74,1203.94,-1.76,1198.34,100.0,11.9274,12.0394
09.07.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.05901,0.06001,5.901,6.001,-0.0199,5.951,100.0,0.05901,0.06001
09.07.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.6087,2.6527,2.6087,2.6527,-0.007,2.6307,1.0,2.6087,2.6527
09.07.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6603,6.7453,6.6603,6.7453,-0.0149,6.7028,1.0,6.6603,6.7453
09.07.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.449,25.849,25.449,25.849,-0.0703,25.649,1.0,25.449,25.849
09.07.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7378,0.7678,0.7378,0.7678,-0.005,0.7528,1.0,0.7378,0.7678
09.07.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.15439999999999998,0.1598,15.44,15.98,-0.06,15.71,100.0,0.15439999999999998,0.1598
09.07.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.2204,1.2444,1.2204,1.2444,-0.0033,1.2324,1.0,1.2204,1.2444
09.07.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.0991,0.1035,0.0991,0.1035,-0.0005,0.1013,1.0,0.0991,0.1035
09.07.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000523,0.000547,0.0523,0.0547,-0.0004,0.0535,100.0,0.000523,0.000547
