pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
MYR/SEK,MYR,SEK,1,2.3231,2.3852,2.3852,2.3231,2026-07-17T21:55:22.836462Z,2026-07-17T21:55:22.836462Z
NOK/SEK,NOK,SEK,1,0.98678,1.01249,1.01249,0.98678,2026-07-17T23:14:08.563980Z,2026-07-17T23:14:08.563980Z
NZD/SEK,NZD,SEK,1,5.5619,5.7058,5.7058,5.5619,2026-07-17T23:14:08.557903Z,2026-07-17T23:14:08.557903Z
PEN/SEK,PEN,SEK,1,2.764274,2.892444,2.892444,2.764274,2026-07-17T21:55:22.880803Z,2026-07-17T21:55:22.880803Z
PHP/SEK,PHP,SEK,1,0.153,0.1601,0.1601,0.153,2026-07-17T21:55:22.833572Z,2026-07-17T21:55:22.833572Z
PKR/SEK,PKR,SEK,1,0.0335,0.0358,0.0358,0.0335,2026-07-17T21:55:22.820911Z,2026-07-17T21:55:22.820911Z
PLN/SEK,PLN,SEK,1,2.503,2.58514,2.58514,2.503,2026-07-17T23:14:08.569256Z,2026-07-17T23:14:08.569256Z
QAR/SEK,QAR,SEK,1,2.5854,2.7039,2.7039,2.5854,2026-07-17T21:55:22.883438Z,2026-07-17T21:55:22.883438Z
RON/SEK,RON,SEK,1,2.0574,2.1618,2.1618,2.0574,2026-07-17T21:55:22.827770Z,2026-07-17T21:55:22.827770Z
RSD/SEK,RSD,SEK,1,0.091735,0.096242,0.096242,0.091735,2026-07-17T21:55:22.828106Z,2026-07-17T21:55:22.828106Z
SAR/SEK,SAR,SEK,1,2.5249,2.6082,2.6082,2.5249,2026-07-17T23:14:08.630560Z,2026-07-17T23:14:08.630560Z
SGD/SEK,SGD,SEK,1,7.3708,7.5685,7.5685,7.3708,2026-07-17T23:14:08.649807Z,2026-07-17T23:14:08.649807Z
THB/SEK,THB,SEK,1,0.28198,0.29148,0.29148,0.28198,2026-07-17T21:48:48.613356Z,2026-07-17T21:48:48.613356Z
TND/SEK,TND,SEK,1,3.1923,3.3478,3.3478,3.1923,2026-07-17T21:55:22.827406Z,2026-07-17T21:55:22.827406Z
TRY/SEK,TRY,SEK,1,0.1993,0.2094,0.2094,0.1993,2026-07-17T23:14:08.557890Z,2026-07-17T23:14:08.557890Z
USD/SEK,USD,SEK,1,9.5279,9.7573,9.7573,9.5279,2026-07-17T23:14:08.653415Z,2026-07-17T23:14:08.653415Z
ZAR/SEK,ZAR,SEK,1,0.57299,0.59697,0.59697,0.57299,2026-07-17T23:14:08.626747Z,2026-07-17T23:14:08.626747Z
