pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
AED/SEK,AED,SEK,1,2.5895,2.6713,2.6713,2.5895,2026-07-10T22:10:31.010059Z,2026-07-10T22:10:31.010059Z
AUD/SEK,AUD,SEK,1,6.6166,6.8397,6.8397,6.6166,2026-07-10T22:10:31.250031Z,2026-07-10T22:10:31.250031Z
BDT/SEK,BDT,SEK,1,0.075655,0.081348,0.081348,0.075655,2026-07-10T22:10:31.085138Z,2026-07-10T22:10:31.085138Z
BHD/SEK,BHD,SEK,1,25.2257,26.0216,26.0216,25.2257,2026-07-10T22:10:30.998005Z,2026-07-10T22:10:30.998005Z
CAD/SEK,CAD,SEK,1,6.6643,6.9348,6.9348,6.6643,2026-07-10T22:10:31.003680Z,2026-07-10T22:10:31.003680Z
CHF/SEK,CHF,SEK,1,11.8042,12.1213,12.1213,11.8042,2026-07-10T22:10:30.991740Z,2026-07-10T22:10:30.991740Z
CNH/SEK,CNH,SEK,1,1.4017,1.4495,1.4495,1.4017,2026-07-10T22:10:31.011649Z,2026-07-10T22:10:31.011649Z
CNY/SEK,CNY,SEK,1,1.39368,1.45733,1.45733,1.39368,2026-07-10T22:10:31.002085Z,2026-07-10T22:10:31.002085Z
CZK/SEK,CZK,SEK,1,0.4474,0.46129,0.46129,0.4474,2026-07-10T22:10:31.080404Z,2026-07-10T22:10:31.080404Z
DKK/SEK,DKK,SEK,1,1.4573,1.49362,1.49362,1.4573,2026-07-10T22:10:31.083269Z,2026-07-10T22:10:31.083269Z
EGP/SEK,EGP,SEK,1,0.1884,0.2011,0.2011,0.1884,2026-07-10T22:10:31.080890Z,2026-07-10T22:10:31.080890Z
EUR/SEK,EUR,SEK,1,10.8941,11.1639,11.1639,10.8941,2026-07-10T22:07:47.632741Z,2026-07-10T22:07:47.632741Z
GBP/SEK,GBP,SEK,1,12.7499,13.1422,13.1422,12.7499,2026-07-10T22:10:31.009838Z,2026-07-10T22:10:31.009838Z
GIP/SEK,GIP,SEK,1,12.776326,13.121571,13.121571,12.776326,2026-07-10T22:10:31.012831Z,2026-07-10T22:10:31.012831Z
HKD/SEK,HKD,SEK,1,1.21294,1.25233,1.25233,1.21294,2026-07-10T22:10:30.994058Z,2026-07-10T22:10:30.994058Z
HUF/SEK,HUF,SEK,1,0.030363,0.031691,0.031691,0.030363,2026-07-10T22:10:30.992987Z,2026-07-10T22:10:30.992987Z
IDR/SEK,IDR,SEK,1,0.0005232,0.0005469,0.0005469,0.0005232,2026-07-10T22:10:31.014661Z,2026-07-10T22:10:31.014661Z
ILS/SEK,ILS,SEK,1,3.1147,3.3304,3.3304,3.1147,2026-07-10T22:10:30.994495Z,2026-07-10T22:10:30.994495Z
INR/SEK,INR,SEK,1,0.09912,0.10357,0.10357,0.09912,2026-07-10T22:10:31.083307Z,2026-07-10T22:10:31.083307Z
ISK/SEK,ISK,SEK,1,0.0751,0.0787,0.0787,0.0751,2026-07-10T22:10:30.993691Z,2026-07-10T22:10:30.993691Z
JPY/SEK,JPY,SEK,1,0.059025,0.060474,0.060474,0.059025,2026-07-10T22:10:31.258408Z,2026-07-10T22:10:31.258408Z
KES/SEK,KES,SEK,1,0.073,0.0765,0.0765,0.073,2026-07-10T22:10:31.298073Z,2026-07-10T22:10:31.298073Z
KRW/SEK,KRW,SEK,1,0.006316,0.006574,0.006574,0.006316,2026-07-10T22:10:31.300494Z,2026-07-10T22:10:31.300494Z
KWD/SEK,KWD,SEK,1,30.6981,31.7083,31.7083,30.6981,2026-07-10T22:10:31.008256Z,2026-07-10T22:10:31.008256Z
KZT/SEK,KZT,SEK,1,0.01988,0.020865,0.020865,0.01988,2026-07-10T22:10:31.012488Z,2026-07-10T22:10:31.012488Z
LKR/SEK,LKR,SEK,1,0.027864,0.029717,0.029717,0.027864,2026-07-10T22:10:31.212729Z,2026-07-10T22:10:31.212729Z
MAD/SEK,MAD,SEK,1,1.0118,1.0579,1.0579,1.0118,2026-07-10T22:10:31.009470Z,2026-07-10T22:10:31.009470Z
MXN/SEK,MXN,SEK,1,0.52641,0.56414,0.56414,0.52641,2026-07-10T22:10:31.010430Z,2026-07-10T22:10:31.010430Z
MYR/SEK,MYR,SEK,1,2.342,2.4029,2.4029,2.342,2026-07-10T22:10:31.089749Z,2026-07-10T22:10:31.089749Z
NOK/SEK,NOK,SEK,1,0.97637,0.99856,0.99856,0.97637,2026-07-10T22:10:31.207239Z,2026-07-10T22:10:31.207239Z
NZD/SEK,NZD,SEK,1,5.4829,5.7022,5.7022,5.4829,2026-07-10T22:10:31.201816Z,2026-07-10T22:10:31.201816Z
PEN/SEK,PEN,SEK,1,2.783866,2.911345,2.911345,2.783866,2026-07-10T22:10:30.994914Z,2026-07-10T22:10:30.994914Z
PHP/SEK,PHP,SEK,1,0.1535,0.1605,0.1605,0.1535,2026-07-10T22:10:30.994072Z,2026-07-10T22:10:30.994072Z
PKR/SEK,PKR,SEK,1,0.0336,0.0359,0.0359,0.0336,2026-07-10T22:10:31.085920Z,2026-07-10T22:10:31.085920Z
PLN/SEK,PLN,SEK,1,2.50005,2.59451,2.59451,2.50005,2026-07-10T22:10:31.145131Z,2026-07-10T22:10:31.145131Z
QAR/SEK,QAR,SEK,1,2.5916,2.7081,2.7081,2.5916,2026-07-10T22:10:31.004574Z,2026-07-10T22:10:31.004574Z
RON/SEK,RON,SEK,1,2.0737,2.1362,2.1362,2.0737,2026-07-10T22:10:31.204042Z,2026-07-10T22:10:31.204042Z
RSD/SEK,RSD,SEK,1,0.091774,0.096191,0.096191,0.091774,2026-07-10T22:10:31.302681Z,2026-07-10T22:10:31.302681Z
SAR/SEK,SAR,SEK,1,2.5328,2.6138,2.6138,2.5328,2026-07-10T22:10:31.018593Z,2026-07-10T22:10:31.018593Z
SGD/SEK,SGD,SEK,1,7.3818,7.5767,7.5767,7.3818,2026-07-10T22:10:31.209719Z,2026-07-10T22:10:31.209719Z
THB/SEK,THB,SEK,1,0.28527,0.29515,0.29515,0.28527,2026-07-10T22:10:31.086140Z,2026-07-10T22:10:31.086140Z
TND/SEK,TND,SEK,1,3.2026,3.3518,3.3518,3.2026,2026-07-10T22:10:31.002423Z,2026-07-10T22:10:31.002423Z
TRY/SEK,TRY,SEK,1,0.2005,0.2105,0.2105,0.2005,2026-07-10T22:10:31.261039Z,2026-07-10T22:10:31.261039Z
USD/SEK,USD,SEK,1,9.5478,9.7731,9.7731,9.5478,2026-07-10T22:10:31.151955Z,2026-07-10T22:10:31.151955Z
ZAR/SEK,ZAR,SEK,1,0.57973,0.6064,0.6064,0.57973,2026-07-10T22:10:31.000088Z,2026-07-10T22:10:31.000088Z
