updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
10.07.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.983,0.997,98.3,99.7,-0.13,99.0,100.0,0.983,0.997
10.07.2026 09:00,USA,USD/SEK,USD,SEK,1,9.5923,9.6983,9.5923,9.6983,-0.0128,9.6453,1.0,9.5923,9.6983
10.07.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.9746,11.0996,10.9746,11.0996,-0.0139,11.0371,1.0,10.9746,11.0996
10.07.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4691,1.4841,146.91,148.41,-0.16,147.66,100.0,1.4691,1.4841
10.07.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.8792,13.0252,12.8792,13.0252,-0.0165,12.9522,1.0,12.8792,13.0252
10.07.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.9245,12.0365,1192.45,1203.65,-0.29,1198.05,100.0,11.9245,12.0365
10.07.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.059201,0.060201000000000005,5.9201,6.0201,0.0191,5.9701,100.0,0.059201,0.060201000000000005
10.07.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.605,2.649,2.605,2.649,-0.0037,2.627,1.0,2.605,2.649
10.07.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6629,6.7479,6.6629,6.7479,0.0026,6.7054,1.0,6.6629,6.7479
10.07.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.415,25.815,25.415,25.815,-0.034,25.615,1.0,25.415,25.815
10.07.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7388,0.7688,0.7388,0.7688,0.001,0.7538,1.0,0.7388,0.7688
10.07.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.1543,0.1597,15.43,15.97,-0.01,15.7,100.0,0.1543,0.1597
10.07.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.2187,1.2427,1.2187,1.2427,-0.0017,1.2307,1.0,1.2187,1.2427
10.07.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.099,0.1034,0.099,0.1034,-0.0001,0.1012,1.0,0.099,0.1034
10.07.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000523,0.000547,0.0523,0.0547,0.0,0.0535,100.0,0.000523,0.000547
10.07.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.07566200000000001,0.078262,7.5662,7.8262,-0.0207,7.6962,100.0,0.07566200000000001,0.078262
