updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
08.06.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,0.9956999999999999,1.0097,99.57,100.97,-0.01,100.27,100.0,0.9956999999999999,1.0097
08.06.2026 09:00,USA,USD/SEK,USD,SEK,1,9.4221,9.5281,9.4221,9.5281,0.118,9.4751,1.0,9.4221,9.5281
08.06.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,10.85,10.975,10.85,10.975,0.0368,10.9125,1.0,10.85,10.975
08.06.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4522,1.4672,145.22,146.72,0.43,145.97,100.0,1.4522,1.4672
08.06.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.554,12.7,12.554,12.7,0.0537,12.627,1.0,12.554,12.7
08.06.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.8287,11.9407,1182.87,1194.07,1.53,1188.47,100.0,11.8287,11.9407
08.06.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.058635,0.059635,5.8635,5.9635,0.0617,5.9135,100.0,0.058635,0.059635
08.06.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.5586,2.6026,2.5586,2.6026,0.0318,2.5806,1.0,2.5586,2.6026
08.06.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.6338,6.7188,6.6338,6.7188,0.0082,6.6763,1.0,6.6338,6.7188
08.06.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,24.9597,25.3597,24.9597,25.3597,0.3167,25.1597,1.0,24.9597,25.3597
08.06.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7203,0.7503,0.7203,0.7503,0.0354,0.7353,1.0,0.7203,0.7503
08.06.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.15109999999999998,0.1565,15.11,15.65,0.14,15.38,100.0,0.15109999999999998,0.1565
08.06.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.1974,1.2214,1.1974,1.2214,0.0147,1.2094,1.0,1.1974,1.2214
08.06.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.097,0.1014,0.097,0.1014,0.0011,0.0992,1.0,0.097,0.1014
08.06.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.0005099999999999999,0.0005340000000000001,0.051,0.0534,0.0003,0.0522,100.0,0.0005099999999999999,0.0005340000000000001
08.06.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.074991,0.07759100000000001,7.4991,7.7591,0.0249,7.6291,100.0,0.074991,0.07759100000000001
08.06.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.1531,3.2131,3.1531,3.2131,-0.0362,3.1831,1.0,3.1531,3.2131
08.06.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.7502,6.8402,6.7502,6.8402,0.0616,6.7952,1.0,6.7502,6.8402
08.06.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.072212,0.075212,7.2212,7.5212,0.089,7.3712,100.0,0.072212,0.075212
08.06.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.3807,1.4106999999999998,138.07,141.07,1.46,139.57,100.0,1.3807,1.4106999999999998
08.06.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.3819,1.4119,138.19,141.19,1.49,139.69,100.0,1.3819,1.4119
08.06.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,30.6895,31.1895,30.6895,31.1895,0.3554,30.9395,1.0,30.6895,31.1895
08.06.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.0041,1.0481,100.41,104.81,0.56,102.61,100.0,1.0041,1.0481
08.06.2026 09:00,Mexiko,MXN/SEK,MXN,SEK,100,0.5344,0.5484,53.44,54.84,-0.09,54.14,100.0,0.5344,0.5484
08.06.2026 09:00,Nya Zeeland,NZD/SEK,NZD,SEK,1,5.4553,5.5373,5.4553,5.5373,0.0043,5.4963,1.0,5.4553,5.5373
08.06.2026 09:00,Oman,OMR/SEK,OMR,SEK,1,24.44,24.84,24.44,24.84,0.3,24.64,1.0,24.44,24.84
