updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
24.07.2026 09:00,Norge,NOK/SEK,NOK,SEK,100,1.006,1.02,100.6,102.0,0.06,101.3,100.0,1.006,1.02
24.07.2026 09:00,USA,USD/SEK,USD,SEK,1,9.6859,9.7919,9.6859,9.7919,0.0531,9.7389,1.0,9.6859,9.7919
24.07.2026 09:00,Europeiska unionen,EUR/SEK,EUR,SEK,1,11.0293,11.1543,11.0293,11.1543,0.0281,11.0918,1.0,11.0293,11.1543
24.07.2026 09:00,Danmark,DKK/SEK,DKK,SEK,100,1.4767,1.4916999999999998,147.67,149.17,0.45,148.42,100.0,1.4767,1.4916999999999998
24.07.2026 09:00,Storbritannien,GBP/SEK,GBP,SEK,1,12.91,13.056,12.91,13.056,0.0258,12.983,1.0,12.91,13.056
24.07.2026 09:00,Schweiz,CHF/SEK,CHF,SEK,100,11.8674,11.9794,1186.74,1197.94,2.56,1192.34,100.0,11.8674,11.9794
24.07.2026 09:00,Japan,JPY/SEK,JPY,SEK,100,0.058968,0.059968,5.8968,5.9968,0.0089,5.9468,100.0,0.058968,0.059968
24.07.2026 09:00,Arabemirater,AED/SEK,AED,SEK,1,2.6307,2.6747,2.6307,2.6747,0.0145,2.6527,1.0,2.6307,2.6747
24.07.2026 09:00,Australien,AUD/SEK,AUD,SEK,1,6.7617,6.8467,6.7617,6.8467,0.019,6.8042,1.0,6.7617,6.8467
24.07.2026 09:00,Bahrain,BHD/SEK,BHD,SEK,1,25.6636,26.0636,25.6636,26.0636,0.1411,25.8636,1.0,25.6636,26.0636
24.07.2026 09:00,Botswana,BWP/SEK,BWP,SEK,1,0.7334,0.7634,0.7334,0.7634,-0.0032,0.7484,1.0,0.7334,0.7634
24.07.2026 09:00,Filippinerna,PHP/SEK,PHP,SEK,100,0.155,0.1604,15.5,16.04,0.06,15.77,100.0,0.155,0.1604
24.07.2026 09:00,Hong Kong,HKD/SEK,HKD,SEK,1,1.2299,1.2539,1.2299,1.2539,0.0065,1.2419,1.0,1.2299,1.2539
24.07.2026 09:00,Indien,INR/SEK,INR,SEK,1,0.0987,0.1031,0.0987,0.1031,0.0005,0.1009,1.0,0.0987,0.1031
24.07.2026 09:00,Indonesien,IDR/SEK,IDR,SEK,100,0.000531,0.000555,0.0531,0.0555,0.0001,0.0543,100.0,0.000531,0.000555
24.07.2026 09:00,Island,ISK/SEK,ISK,SEK,100,0.076448,0.079048,7.6448,7.9048,0.0266,7.7748,100.0,0.076448,0.079048
24.07.2026 09:00,Israel,ILS/SEK,ILS,SEK,1,3.146,3.206,3.146,3.206,0.0121,3.176,1.0,3.146,3.206
24.07.2026 09:00,Kanada,CAD/SEK,CAD,SEK,1,6.8747,6.9647,6.8747,6.9647,0.0326,6.9197,1.0,6.8747,6.9647
24.07.2026 09:00,Kenya,KES/SEK,KES,SEK,100,0.074176,0.077176,7.4176,7.7176,0.0384,7.5676,100.0,0.074176,0.077176
24.07.2026 09:00,Kina,CNH/SEK,CNH,SEK,100,1.4223,1.4523,142.23,145.23,0.67,143.73,100.0,1.4223,1.4523
24.07.2026 09:00,Kina,CNY/SEK,CNY,SEK,100,1.4233000000000002,1.4533,142.33,145.33,0.68,143.83,100.0,1.4233000000000002,1.4533
24.07.2026 09:00,Kuwait,KWD/SEK,KWD,SEK,1,31.4939,31.9939,31.4939,31.9939,0.1731,31.7439,1.0,31.4939,31.9939
24.07.2026 09:00,Marocko,MAD/SEK,MAD,SEK,100,1.0197,1.0637,101.97,106.37,0.57,104.17,100.0,1.0197,1.0637
24.07.2026 09:00,Mexiko,MXN/SEK,MXN,SEK,100,0.55,0.564,55.0,56.4,0.02,55.7,100.0,0.55,0.564
24.07.2026 09:00,Nya Zeeland,NZD/SEK,NZD,SEK,1,5.5954,5.6774,5.5954,5.6774,0.0056,5.6364,1.0,5.5954,5.6774
24.07.2026 09:00,Oman,OMR/SEK,OMR,SEK,1,25.13,25.53,25.13,25.53,0.14,25.33,1.0,25.13,25.53
24.07.2026 09:00,Pakistan,PKR/SEK,PKR,SEK,1,0.0343,0.0359,0.0343,0.0359,0.0002,0.0351,1.0,0.0343,0.0359
24.07.2026 09:00,Polen,PLN/SEK,PLN,SEK,100,2.5419,2.5869,254.19,258.69,0.75,256.44,100.0,2.5419,2.5869
24.07.2026 09:00,Qatar,QAR/SEK,QAR,SEK,1,2.6515,2.6955,2.6515,2.6955,0.0146,2.6735,1.0,2.6515,2.6955
24.07.2026 09:00,Rum‰nien,RON/SEK,RON,SEK,100,2.096,2.148,209.6,214.8,0.58,212.2,100.0,2.096,2.148
24.07.2026 09:00,Saudiarabien,SAR/SEK,SAR,SEK,1,2.5749,2.6149,2.5749,2.6149,0.014,2.5949,1.0,2.5749,2.6149
24.07.2026 09:00,Singapore,SGD/SEK,SGD,SEK,1,7.4992,7.5832,7.4992,7.5832,0.032,7.5412,1.0,7.4992,7.5832
24.07.2026 09:00,Sri Lanka,LKR/SEK,LKR,SEK,100,0.028300000000000002,0.029900000000000003,2.83,2.99,0.02,2.91,100.0,0.028300000000000002,0.029900000000000003
24.07.2026 09:00,Sydafrika,ZAR/SEK,ZAR,SEK,1,0.5671,0.5931,0.5671,0.5931,-0.0102,0.5801,1.0,0.5671,0.5931
24.07.2026 09:00,Sydkorea,KRW/SEK,KRW,SEK,100,0.006549,0.006749000000000001,0.6549,0.6749,0.005,0.6649,100.0,0.006549,0.006749000000000001
24.07.2026 09:00,Tanzania,TZS/SEK,TZS,SEK,100,0.0036509999999999997,0.003791,0.3651,0.3791,0.0013,0.3721,100.0,0.0036509999999999997,0.003791
24.07.2026 09:00,Thailand,THB/SEK,THB,SEK,100,0.2852,0.2922,28.52,29.22,0.22,28.87,100.0,0.2852,0.2922
24.07.2026 09:00,Tjeckien,CZK/SEK,CZK,SEK,100,0.4557,0.4623,45.57,46.23,0.14,45.9,100.0,0.4557,0.4623
24.07.2026 09:00,Tunisien,TND/SEK,TND,SEK,1,3.2751,3.3751,3.2751,3.3751,0.0067,3.3251,1.0,3.2751,3.3751
24.07.2026 09:00,Turkiet,TRY/SEK,TRY,SEK,100,0.2014,0.2114,20.14,21.14,0.13,20.64,100.0,0.2014,0.2114
24.07.2026 09:00,Ungern,HUF/SEK,HUF,SEK,100,0.03019,0.03089,3.019,3.089,0.017,3.054,100.0,0.03019,0.03089
