pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
PHP/SEK,PHP,SEK,1,0.1538,0.1602,0.1602,0.1538,2026-07-06T10:22:55.858132Z,2026-07-06T10:22:55.858132Z
PKR/SEK,PKR,SEK,1,0.0336,0.0358,0.0358,0.0336,2026-07-06T10:22:55.877287Z,2026-07-06T10:22:55.877287Z
PLN/SEK,PLN,SEK,1,2.54517,2.59586,2.59586,2.54517,2026-07-06T10:22:55.859906Z,2026-07-06T10:22:55.859906Z
QAR/SEK,QAR,SEK,1,2.5952,2.702,2.702,2.5952,2026-07-06T10:22:55.875808Z,2026-07-06T10:22:55.875808Z
RON/SEK,RON,SEK,1,2.0865,2.1284,2.1284,2.0865,2026-07-06T10:22:55.869087Z,2026-07-06T10:22:55.869087Z
RSD/SEK,RSD,SEK,1,0.092016,0.095937,0.095937,0.092016,2026-07-06T10:22:55.879759Z,2026-07-06T10:22:55.879759Z
SAR/SEK,SAR,SEK,1,2.536,2.606,2.606,2.536,2026-07-06T10:22:55.885919Z,2026-07-06T10:22:55.885919Z
SGD/SEK,SGD,SEK,1,7.3923,7.5388,7.5388,7.3923,2026-07-06T10:22:55.871767Z,2026-07-06T10:22:55.871767Z
THB/SEK,THB,SEK,1,0.28583,0.2937,0.2937,0.28583,2026-07-06T10:22:55.879049Z,2026-07-06T10:22:55.879049Z
TND/SEK,TND,SEK,1,3.1942,3.3398,3.3398,3.1942,2026-07-06T10:22:55.870835Z,2026-07-06T10:22:55.870835Z
TRY/SEK,TRY,SEK,1,0.202,0.2102,0.2102,0.202,2026-07-06T10:22:55.886285Z,2026-07-06T10:22:55.886285Z
USD/SEK,USD,SEK,1,9.5613,9.7505,9.7505,9.5613,2026-07-06T10:22:55.896834Z,2026-07-06T10:22:55.896834Z
ZAR/SEK,ZAR,SEK,1,0.58911,0.6015,0.6015,0.58911,2026-07-06T10:22:55.860519Z,2026-07-06T10:22:55.860519Z
