pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
NOK/SEK,NOK,SEK,1,0.9921,1.01186,1.01186,0.9921,2026-06-05T09:54:24.809607Z,2026-06-05T09:54:24.809607Z
NZD/SEK,NZD,SEK,1,5.4376,5.5459,5.5459,5.4376,2026-06-05T09:54:24.788137Z,2026-06-05T09:54:24.788137Z
PEN/SEK,PEN,SEK,1,2.682946,2.797175,2.797175,2.682946,2026-06-05T09:54:24.815593Z,2026-06-05T09:54:24.815593Z
PHP/SEK,PHP,SEK,1,0.1488,0.155,0.155,0.1488,2026-06-05T09:54:24.785947Z,2026-06-05T09:54:24.785947Z
PKR/SEK,PKR,SEK,1,0.0325,0.0346,0.0346,0.0325,2026-06-05T09:54:24.788860Z,2026-06-05T09:54:24.788860Z
PLN/SEK,PLN,SEK,1,2.54174,2.59235,2.59235,2.54174,2026-06-05T09:54:24.846417Z,2026-06-05T09:54:24.846417Z
QAR/SEK,QAR,SEK,1,2.5096,2.6139,2.6139,2.5096,2026-06-05T09:54:24.841894Z,2026-06-05T09:54:24.841894Z
RON/SEK,RON,SEK,1,2.0502,2.0915,2.0915,2.0502,2026-06-05T09:54:24.790894Z,2026-06-05T09:54:24.790894Z
RSD/SEK,RSD,SEK,1,0.090656,0.094548,0.094548,0.090656,2026-06-05T09:54:24.808069Z,2026-06-05T09:54:24.808069Z
SAR/SEK,SAR,SEK,1,2.4537,2.5214,2.5214,2.4537,2026-06-05T09:54:24.818673Z,2026-06-05T09:54:24.818673Z
SGD/SEK,SGD,SEK,1,7.2073,7.3504,7.3504,7.2073,2026-06-05T09:54:24.797277Z,2026-06-05T09:54:24.797277Z
THB/SEK,THB,SEK,1,0.28241,0.2902,0.2902,0.28241,2026-06-05T09:54:24.803485Z,2026-06-05T09:54:24.803485Z
TND/SEK,TND,SEK,1,3.1351,3.2734,3.2734,3.1351,2026-06-05T09:54:24.796461Z,2026-06-05T09:54:24.796461Z
TRY/SEK,TRY,SEK,1,0.1984,0.2066,0.2066,0.1984,2026-06-05T09:54:24.798795Z,2026-06-05T09:54:24.798795Z
USD/SEK,USD,SEK,1,9.2485,9.4319,9.4319,9.2485,2026-06-05T09:54:24.814830Z,2026-06-05T09:54:24.814830Z
ZAR/SEK,ZAR,SEK,1,0.56756,0.57953,0.57953,0.56756,2026-06-05T09:54:24.782953Z,2026-06-05T09:54:24.782953Z
