updated,country,pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,buy_rate,sell_rate,change,settlement_price,unit,buy_rate_per_unit,sell_rate_per_unit
29.06.2026 09:02,Norge,NOK/SEK,NOK,SEK,100,0.973,0.987,97.3,98.7,-0.44,98.0,100.0,0.973,0.987
29.06.2026 09:02,USA,USD/SEK,USD,SEK,1,9.6506,9.7566,9.6506,9.7566,-0.0225,9.7036,1.0,9.6506,9.7566
29.06.2026 09:02,Europeiska unionen,EUR/SEK,EUR,SEK,1,11.0127,11.1377,11.0127,11.1377,0.012,11.0752,1.0,11.0127,11.1377
29.06.2026 09:02,Danmark,DKK/SEK,DKK,SEK,100,1.4745,1.4894999999999998,147.45,148.95,0.18,148.2,100.0,1.4745,1.4894999999999998
29.06.2026 09:02,Storbritannien,GBP/SEK,GBP,SEK,1,12.7625,12.9085,12.7625,12.9085,-0.0003,12.8355,1.0,12.7625,12.9085
29.06.2026 09:02,Schweiz,CHF/SEK,CHF,SEK,100,11.946900000000001,12.058900000000001,1194.69,1205.89,-1.79,1200.29,100.0,11.946900000000001,12.058900000000001
29.06.2026 09:02,Japan,JPY/SEK,JPY,SEK,100,0.059508,0.060508,5.9508,6.0508,-0.0115,6.0008,100.0,0.059508,0.060508
29.06.2026 09:02,Arabemirater,AED/SEK,AED,SEK,1,2.6213,2.6653,2.6213,2.6653,-0.006,2.6433,1.0,2.6213,2.6653
29.06.2026 09:02,Australien,AUD/SEK,AUD,SEK,1,6.6585,6.7435,6.6585,6.7435,-0.0083,6.701,1.0,6.6585,6.7435
29.06.2026 09:02,Bahrain,BHD/SEK,BHD,SEK,1,25.5732,25.9732,25.5732,25.9732,-0.0598,25.7732,1.0,25.5732,25.9732
29.06.2026 09:02,Botswana,BWP/SEK,BWP,SEK,1,0.7399,0.7699,0.7399,0.7699,0.0337,0.7549,1.0,0.7399,0.7699
29.06.2026 09:02,Filippinerna,PHP/SEK,PHP,SEK,100,0.1561,0.16149999999999998,15.61,16.15,-0.01,15.88,100.0,0.1561,0.16149999999999998
29.06.2026 09:02,Hong Kong,HKD/SEK,HKD,SEK,1,1.2254,1.2494,1.2254,1.2494,-0.0027,1.2374,1.0,1.2254,1.2494
29.06.2026 09:02,Indien,INR/SEK,INR,SEK,1,0.1007,0.1051,0.1007,0.1051,-0.0002,0.1029,1.0,0.1007,0.1051
29.06.2026 09:02,Indonesien,IDR/SEK,IDR,SEK,100,0.0005319999999999999,0.000556,0.0532,0.0556,0.0001,0.0544,100.0,0.0005319999999999999,0.000556
29.06.2026 09:02,Island,ISK/SEK,ISK,SEK,100,0.075609,0.078209,7.5609,7.8209,0.008,7.6909,100.0,0.075609,0.078209
29.06.2026 09:02,Israel,ILS/SEK,ILS,SEK,1,3.213,3.273,3.213,3.273,-0.0089,3.243,1.0,3.213,3.273
29.06.2026 09:02,Kanada,CAD/SEK,CAD,SEK,1,6.8014,6.8914,6.8014,6.8914,-0.0082,6.8464,1.0,6.8014,6.8914
29.06.2026 09:02,Kenya,KES/SEK,KES,SEK,100,0.073961,0.076961,7.3961,7.6961,-0.0175,7.5461,100.0,0.073961,0.076961
